#      CDF      prot
#             (days)
    0.0030      0.20
    0.0130      1.78
    0.0231      3.28
    0.0332      5.02
    0.0432      7.06
    0.0533      8.73
    0.0634      9.83
    0.0735     10.62
    0.0835     11.23
    0.0936     11.74
    0.1037     12.18
    0.1137     12.58
    0.1238     12.93
    0.1339     13.26
    0.1440     13.57
    0.1540     13.86
    0.1641     14.14
    0.1742     14.41
    0.1842     14.67
    0.1943     14.92
    0.2044     15.16
    0.2145     15.41
    0.2245     15.64
    0.2346     15.88
    0.2447     16.11
    0.2547     16.35
    0.2648     16.58
    0.2749     16.81
    0.2850     17.05
    0.2950     17.28
    0.3051     17.52
    0.3152     17.76
    0.3252     18.00
    0.3353     18.25
    0.3454     18.50
    0.3555     18.76
    0.3655     19.02
    0.3756     19.29
    0.3857     19.57
    0.3957     19.85
    0.4058     20.14
    0.4159     20.43
    0.4259     20.73
    0.4360     21.04
    0.4461     21.36
    0.4562     21.67
    0.4662     22.00
    0.4763     22.32
    0.4864     22.65
    0.4964     22.98
    0.5065     23.31
    0.5166     23.64
    0.5267     23.97
    0.5367     24.31
    0.5468     24.64
    0.5569     24.97
    0.5669     25.31
    0.5770     25.64
    0.5871     25.98
    0.5972     26.32
    0.6072     26.67
    0.6173     27.01
    0.6274     27.37
    0.6374     27.72
    0.6475     28.08
    0.6576     28.45
    0.6677     28.82
    0.6777     29.19
    0.6878     29.56
    0.6979     29.94
    0.7079     30.32
    0.7180     30.71
    0.7281     31.09
    0.7382     31.47
    0.7482     31.86
    0.7583     32.25
    0.7684     32.64
    0.7784     33.03
    0.7885     33.42
    0.7986     33.82
    0.8086     34.22
    0.8187     34.64
    0.8288     35.05
    0.8389     35.48
    0.8489     35.92
    0.8590     36.37
    0.8691     36.83
    0.8791     37.30
    0.8892     37.79
    0.8993     38.30
    0.9094     38.82
    0.9194     39.37
    0.9295     39.94
    0.9396     40.56
    0.9496     41.22
    0.9597     41.97
    0.9698     42.86
    0.9799     43.98
    0.9899     45.73
    1.0000     54.08
