#      CDF      prot
#             (days)
    0.0019      0.36
    0.0120      2.64
    0.0221      4.78
    0.0322      6.66
    0.0422      7.86
    0.0523      8.67
    0.0624      9.29
    0.0725      9.80
    0.0826     10.25
    0.0927     10.65
    0.1027     11.02
    0.1128     11.37
    0.1229     11.70
    0.1330     12.01
    0.1431     12.32
    0.1531     12.62
    0.1632     12.92
    0.1733     13.22
    0.1834     13.51
    0.1935     13.80
    0.2036     14.10
    0.2136     14.39
    0.2237     14.69
    0.2338     14.98
    0.2439     15.28
    0.2540     15.59
    0.2640     15.89
    0.2741     16.19
    0.2842     16.49
    0.2943     16.80
    0.3044     17.10
    0.3145     17.40
    0.3245     17.71
    0.3346     18.01
    0.3447     18.31
    0.3548     18.61
    0.3649     18.91
    0.3749     19.21
    0.3850     19.51
    0.3951     19.81
    0.4052     20.12
    0.4153     20.42
    0.4253     20.72
    0.4354     21.03
    0.4455     21.33
    0.4556     21.64
    0.4657     21.94
    0.4758     22.25
    0.4858     22.56
    0.4959     22.86
    0.5060     23.17
    0.5161     23.47
    0.5262     23.78
    0.5362     24.08
    0.5463     24.39
    0.5564     24.69
    0.5665     25.00
    0.5766     25.30
    0.5867     25.60
    0.5967     25.91
    0.6068     26.21
    0.6169     26.51
    0.6270     26.82
    0.6371     27.12
    0.6471     27.43
    0.6572     27.74
    0.6673     28.06
    0.6774     28.37
    0.6875     28.69
    0.6976     29.02
    0.7076     29.35
    0.7177     29.69
    0.7278     30.04
    0.7379     30.39
    0.7480     30.75
    0.7580     31.12
    0.7681     31.49
    0.7782     31.88
    0.7883     32.27
    0.7984     32.67
    0.8084     33.08
    0.8185     33.50
    0.8286     33.93
    0.8387     34.37
    0.8488     34.81
    0.8589     35.26
    0.8689     35.72
    0.8790     36.18
    0.8891     36.66
    0.8992     37.15
    0.9093     37.66
    0.9193     38.19
    0.9294     38.76
    0.9395     39.37
    0.9496     40.06
    0.9597     40.85
    0.9698     41.81
    0.9798     43.06
    0.9899     45.04
    1.0000     54.70
