#      CDF      prot
#             (days)
    0.0186      0.22
    0.0285      0.50
    0.0384      0.75
    0.0483      0.98
    0.0582      1.19
    0.0681      1.38
    0.0780      1.57
    0.0880      1.75
    0.0979      1.92
    0.1078      2.08
    0.1177      2.24
    0.1276      2.40
    0.1375      2.55
    0.1474      2.70
    0.1574      2.84
    0.1673      2.99
    0.1772      3.13
    0.1871      3.27
    0.1970      3.41
    0.2069      3.55
    0.2168      3.69
    0.2267      3.83
    0.2367      3.96
    0.2466      4.10
    0.2565      4.24
    0.2664      4.37
    0.2763      4.51
    0.2862      4.64
    0.2961      4.78
    0.3061      4.92
    0.3160      5.05
    0.3259      5.19
    0.3358      5.32
    0.3457      5.46
    0.3556      5.60
    0.3655      5.73
    0.3754      5.87
    0.3854      6.01
    0.3953      6.15
    0.4052      6.28
    0.4151      6.42
    0.4250      6.56
    0.4349      6.70
    0.4448      6.84
    0.4548      6.98
    0.4647      7.11
    0.4746      7.25
    0.4845      7.39
    0.4944      7.53
    0.5043      7.67
    0.5142      7.81
    0.5242      7.95
    0.5341      8.08
    0.5440      8.22
    0.5539      8.36
    0.5638      8.50
    0.5737      8.64
    0.5836      8.78
    0.5935      8.92
    0.6035      9.06
    0.6134      9.20
    0.6233      9.34
    0.6332      9.48
    0.6431      9.62
    0.6530      9.76
    0.6629      9.91
    0.6729     10.05
    0.6828     10.20
    0.6927     10.35
    0.7026     10.49
    0.7125     10.65
    0.7224     10.80
    0.7323     10.96
    0.7422     11.12
    0.7522     11.28
    0.7621     11.45
    0.7720     11.62
    0.7819     11.79
    0.7918     11.97
    0.8017     12.16
    0.8116     12.36
    0.8216     12.56
    0.8315     12.78
    0.8414     13.00
    0.8513     13.24
    0.8612     13.50
    0.8711     13.77
    0.8810     14.07
    0.8910     14.40
    0.9009     14.77
    0.9108     15.19
    0.9207     15.67
    0.9306     16.25
    0.9405     16.96
    0.9504     17.87
    0.9603     19.06
    0.9703     20.58
    0.9802     22.67
    0.9901     31.04
    1.0000     66.30
