#      CDF      prot
#             (days)
    0.0211      0.22
    0.0310      0.34
    0.0409      0.45
    0.0508      0.56
    0.0607      0.67
    0.0706      0.77
    0.0805      0.87
    0.0903      0.97
    0.1002      1.06
    0.1101      1.16
    0.1200      1.25
    0.1299      1.34
    0.1398      1.43
    0.1497      1.52
    0.1596      1.61
    0.1694      1.70
    0.1793      1.79
    0.1892      1.87
    0.1991      1.96
    0.2090      2.04
    0.2189      2.13
    0.2288      2.21
    0.2387      2.29
    0.2485      2.38
    0.2584      2.46
    0.2683      2.54
    0.2782      2.63
    0.2881      2.71
    0.2980      2.79
    0.3079      2.88
    0.3178      2.96
    0.3276      3.05
    0.3375      3.13
    0.3474      3.22
    0.3573      3.30
    0.3672      3.39
    0.3771      3.48
    0.3870      3.57
    0.3969      3.66
    0.4067      3.75
    0.4166      3.84
    0.4265      3.93
    0.4364      4.02
    0.4463      4.12
    0.4562      4.21
    0.4661      4.31
    0.4760      4.41
    0.4858      4.51
    0.4957      4.61
    0.5056      4.72
    0.5155      4.83
    0.5254      4.94
    0.5353      5.05
    0.5452      5.16
    0.5551      5.28
    0.5649      5.40
    0.5748      5.53
    0.5847      5.66
    0.5946      5.80
    0.6045      5.94
    0.6144      6.08
    0.6243      6.23
    0.6342      6.39
    0.6440      6.56
    0.6539      6.74
    0.6638      6.92
    0.6737      7.12
    0.6836      7.33
    0.6935      7.55
    0.7034      7.79
    0.7133      8.05
    0.7231      8.32
    0.7330      8.62
    0.7429      8.93
    0.7528      9.25
    0.7627      9.59
    0.7726      9.93
    0.7825     10.28
    0.7924     10.62
    0.8022     10.96
    0.8121     11.29
    0.8220     11.63
    0.8319     11.96
    0.8418     12.29
    0.8517     12.62
    0.8616     12.95
    0.8715     13.29
    0.8813     13.65
    0.8912     14.01
    0.9011     14.40
    0.9110     14.81
    0.9209     15.25
    0.9308     15.74
    0.9407     16.29
    0.9506     16.95
    0.9604     17.76
    0.9703     18.83
    0.9802     20.33
    0.9901     22.52
    1.0000     26.49
