#      CDF      prot
#             (days)
    0.0051      0.21
    0.0151      1.31
    0.0252      2.28
    0.0352      3.15
    0.0453      3.93
    0.0553      4.62
    0.0654      5.22
    0.0754      5.74
    0.0855      6.21
    0.0955      6.64
    0.1056      7.03
    0.1156      7.40
    0.1257      7.75
    0.1357      8.08
    0.1458      8.40
    0.1558      8.71
    0.1659      9.02
    0.1759      9.31
    0.1860      9.61
    0.1960      9.90
    0.2061     10.19
    0.2161     10.48
    0.2262     10.76
    0.2362     11.05
    0.2463     11.34
    0.2563     11.62
    0.2664     11.91
    0.2764     12.21
    0.2865     12.50
    0.2965     12.79
    0.3066     13.09
    0.3166     13.39
    0.3267     13.70
    0.3367     14.00
    0.3468     14.31
    0.3568     14.62
    0.3669     14.93
    0.3769     15.25
    0.3870     15.56
    0.3970     15.88
    0.4071     16.19
    0.4171     16.51
    0.4272     16.83
    0.4372     17.14
    0.4473     17.45
    0.4573     17.76
    0.4674     18.07
    0.4774     18.38
    0.4875     18.68
    0.4975     18.98
    0.5076     19.28
    0.5176     19.57
    0.5277     19.86
    0.5377     20.15
    0.5478     20.44
    0.5578     20.72
    0.5679     21.00
    0.5779     21.28
    0.5880     21.56
    0.5980     21.84
    0.6081     22.11
    0.6181     22.39
    0.6282     22.66
    0.6382     22.94
    0.6483     23.21
    0.6583     23.49
    0.6684     23.77
    0.6784     24.05
    0.6885     24.33
    0.6985     24.61
    0.7086     24.90
    0.7186     25.19
    0.7287     25.48
    0.7387     25.77
    0.7488     26.08
    0.7588     26.38
    0.7689     26.69
    0.7789     27.01
    0.7890     27.34
    0.7990     27.67
    0.8091     28.01
    0.8191     28.36
    0.8292     28.73
    0.8392     29.10
    0.8493     29.49
    0.8593     29.89
    0.8694     30.30
    0.8794     30.73
    0.8895     31.18
    0.8995     31.65
    0.9096     32.15
    0.9196     32.69
    0.9297     33.28
    0.9397     33.95
    0.9498     34.73
    0.9598     35.70
    0.9699     37.01
    0.9799     39.03
    0.9900     46.32
    1.0000     67.26
