#      CDF      prot
#             (days)
    0.0079      0.22
    0.0180      0.90
    0.0280      1.47
    0.0380      1.97
    0.0480      2.42
    0.0580      2.83
    0.0681      3.21
    0.0781      3.57
    0.0881      3.92
    0.0981      4.25
    0.1081      4.57
    0.1182      4.88
    0.1282      5.18
    0.1382      5.47
    0.1482      5.76
    0.1582      6.05
    0.1683      6.33
    0.1783      6.60
    0.1883      6.88
    0.1983      7.15
    0.2084      7.42
    0.2184      7.69
    0.2284      7.96
    0.2384      8.22
    0.2484      8.48
    0.2585      8.75
    0.2685      9.00
    0.2785      9.26
    0.2885      9.52
    0.2985      9.77
    0.3086     10.02
    0.3186     10.28
    0.3286     10.52
    0.3386     10.77
    0.3486     11.02
    0.3587     11.26
    0.3687     11.51
    0.3787     11.75
    0.3887     11.99
    0.3987     12.23
    0.4088     12.47
    0.4188     12.70
    0.4288     12.94
    0.4388     13.17
    0.4489     13.41
    0.4589     13.64
    0.4689     13.87
    0.4789     14.10
    0.4889     14.34
    0.4990     14.57
    0.5090     14.80
    0.5190     15.04
    0.5290     15.27
    0.5390     15.50
    0.5491     15.74
    0.5591     15.97
    0.5691     16.20
    0.5791     16.44
    0.5891     16.67
    0.5992     16.90
    0.6092     17.14
    0.6192     17.37
    0.6292     17.60
    0.6392     17.83
    0.6493     18.06
    0.6593     18.29
    0.6693     18.53
    0.6793     18.76
    0.6894     18.99
    0.6994     19.22
    0.7094     19.45
    0.7194     19.68
    0.7294     19.92
    0.7395     20.15
    0.7495     20.39
    0.7595     20.63
    0.7695     20.87
    0.7795     21.12
    0.7896     21.37
    0.7996     21.63
    0.8096     21.90
    0.8196     22.17
    0.8296     22.45
    0.8397     22.75
    0.8497     23.06
    0.8597     23.38
    0.8697     23.73
    0.8797     24.10
    0.8898     24.51
    0.8998     24.96
    0.9098     25.47
    0.9198     26.06
    0.9299     26.78
    0.9399     27.71
    0.9499     29.02
    0.9599     31.06
    0.9699     34.95
    0.9800     40.24
    0.9900     48.73
    1.0000     68.73
