#      CDF      prot
#             (days)
    0.0060      0.22
    0.0161      1.07
    0.0261      1.78
    0.0362      2.40
    0.0462      2.96
    0.0562      3.46
    0.0663      3.92
    0.0763      4.36
    0.0864      4.76
    0.0964      5.15
    0.1064      5.52
    0.1165      5.88
    0.1265      6.22
    0.1366      6.56
    0.1466      6.89
    0.1566      7.22
    0.1667      7.54
    0.1767      7.86
    0.1868      8.17
    0.1968      8.49
    0.2068      8.80
    0.2169      9.12
    0.2269      9.43
    0.2370      9.74
    0.2470     10.05
    0.2570     10.36
    0.2671     10.67
    0.2771     10.98
    0.2872     11.28
    0.2972     11.58
    0.3072     11.88
    0.3173     12.17
    0.3273     12.46
    0.3374     12.74
    0.3474     13.02
    0.3574     13.29
    0.3675     13.56
    0.3775     13.82
    0.3876     14.08
    0.3976     14.33
    0.4076     14.58
    0.4177     14.83
    0.4277     15.07
    0.4378     15.30
    0.4478     15.53
    0.4578     15.76
    0.4679     15.99
    0.4779     16.22
    0.4880     16.44
    0.4980     16.66
    0.5080     16.88
    0.5181     17.09
    0.5281     17.31
    0.5382     17.52
    0.5482     17.73
    0.5582     17.94
    0.5683     18.16
    0.5783     18.37
    0.5884     18.58
    0.5984     18.79
    0.6084     19.00
    0.6185     19.21
    0.6285     19.42
    0.6386     19.63
    0.6486     19.84
    0.6586     20.06
    0.6687     20.27
    0.6787     20.49
    0.6888     20.71
    0.6988     20.93
    0.7088     21.16
    0.7189     21.38
    0.7289     21.61
    0.7390     21.85
    0.7490     22.09
    0.7590     22.33
    0.7691     22.58
    0.7791     22.83
    0.7892     23.09
    0.7992     23.36
    0.8092     23.64
    0.8193     23.92
    0.8293     24.22
    0.8394     24.54
    0.8494     24.87
    0.8594     25.21
    0.8695     25.59
    0.8795     25.99
    0.8896     26.42
    0.8996     26.91
    0.9096     27.45
    0.9197     28.09
    0.9297     28.85
    0.9398     29.82
    0.9498     31.17
    0.9598     33.33
    0.9699     37.45
    0.9799     42.18
    0.9900     48.07
    1.0000     61.43
