#      CDF      prot
#             (days)
    0.0042      0.32
    0.0143      1.64
    0.0243      2.76
    0.0344      3.71
    0.0444      4.53
    0.0545      5.24
    0.0646      5.87
    0.0746      6.43
    0.0847      6.94
    0.0947      7.41
    0.1048      7.85
    0.1149      8.26
    0.1249      8.66
    0.1350      9.03
    0.1450      9.40
    0.1551      9.75
    0.1651     10.09
    0.1752     10.42
    0.1853     10.74
    0.1953     11.06
    0.2054     11.38
    0.2154     11.69
    0.2255     12.00
    0.2356     12.30
    0.2456     12.60
    0.2557     12.90
    0.2657     13.20
    0.2758     13.49
    0.2858     13.78
    0.2959     14.07
    0.3060     14.36
    0.3160     14.65
    0.3261     14.93
    0.3361     15.21
    0.3462     15.49
    0.3563     15.77
    0.3663     16.04
    0.3764     16.31
    0.3864     16.58
    0.3965     16.85
    0.4065     17.11
    0.4166     17.37
    0.4267     17.63
    0.4367     17.89
    0.4468     18.14
    0.4568     18.40
    0.4669     18.65
    0.4770     18.90
    0.4870     19.15
    0.4971     19.41
    0.5071     19.66
    0.5172     19.91
    0.5273     20.16
    0.5373     20.41
    0.5474     20.66
    0.5574     20.91
    0.5675     21.16
    0.5775     21.42
    0.5876     21.67
    0.5977     21.93
    0.6077     22.19
    0.6178     22.45
    0.6278     22.71
    0.6379     22.97
    0.6480     23.23
    0.6580     23.50
    0.6681     23.76
    0.6781     24.03
    0.6882     24.30
    0.6982     24.58
    0.7083     24.85
    0.7184     25.13
    0.7284     25.41
    0.7385     25.69
    0.7485     25.98
    0.7586     26.28
    0.7687     26.57
    0.7787     26.87
    0.7888     27.18
    0.7988     27.50
    0.8089     27.82
    0.8189     28.15
    0.8290     28.50
    0.8391     28.85
    0.8491     29.22
    0.8592     29.60
    0.8692     30.00
    0.8793     30.42
    0.8894     30.86
    0.8994     31.33
    0.9095     31.83
    0.9195     32.37
    0.9296     32.96
    0.9396     33.62
    0.9497     34.38
    0.9598     35.29
    0.9698     36.47
    0.9799     38.20
    0.9899     41.34
    1.0000     65.56
