#      CDF      prot
#             (days)
    0.0232      0.88
    0.0330      1.04
    0.0429      1.19
    0.0528      1.33
    0.0626      1.48
    0.0725      1.61
    0.0824      1.75
    0.0922      1.88
    0.1021      2.01
    0.1120      2.13
    0.1218      2.25
    0.1317      2.37
    0.1416      2.49
    0.1514      2.61
    0.1613      2.73
    0.1712      2.84
    0.1810      2.96
    0.1909      3.07
    0.2008      3.18
    0.2106      3.29
    0.2205      3.40
    0.2304      3.51
    0.2402      3.62
    0.2501      3.73
    0.2600      3.84
    0.2698      3.95
    0.2797      4.06
    0.2896      4.16
    0.2994      4.27
    0.3093      4.38
    0.3192      4.49
    0.3290      4.59
    0.3389      4.70
    0.3488      4.81
    0.3586      4.92
    0.3685      5.03
    0.3784      5.14
    0.3882      5.25
    0.3981      5.35
    0.4080      5.46
    0.4179      5.58
    0.4277      5.69
    0.4376      5.80
    0.4475      5.91
    0.4573      6.02
    0.4672      6.14
    0.4771      6.25
    0.4869      6.37
    0.4968      6.48
    0.5067      6.60
    0.5165      6.72
    0.5264      6.84
    0.5363      6.96
    0.5461      7.08
    0.5560      7.20
    0.5659      7.32
    0.5757      7.45
    0.5856      7.58
    0.5955      7.71
    0.6053      7.84
    0.6152      7.97
    0.6251      8.11
    0.6349      8.25
    0.6448      8.39
    0.6547      8.54
    0.6645      8.68
    0.6744      8.84
    0.6843      8.99
    0.6941      9.15
    0.7040      9.32
    0.7139      9.49
    0.7237      9.67
    0.7336      9.86
    0.7435     10.05
    0.7533     10.25
    0.7632     10.47
    0.7731     10.70
    0.7829     10.94
    0.7928     11.20
    0.8027     11.48
    0.8125     11.79
    0.8224     12.13
    0.8323     12.51
    0.8421     12.93
    0.8520     13.41
    0.8619     13.96
    0.8717     14.57
    0.8816     15.24
    0.8915     15.96
    0.9013     16.73
    0.9112     17.57
    0.9211     18.48
    0.9309     19.53
    0.9408     20.75
    0.9507     22.17
    0.9605     23.89
    0.9704     26.19
    0.9803     30.04
    0.9901     35.93
    1.0000     40.35
