#      CDF      prot
#             (days)
    0.0047      0.57
    0.0148      0.98
    0.0248      1.35
    0.0349      1.69
    0.0449      2.02
    0.0550      2.32
    0.0651      2.61
    0.0751      2.89
    0.0852      3.16
    0.0952      3.41
    0.1053      3.66
    0.1153      3.91
    0.1254      4.14
    0.1354      4.37
    0.1455      4.60
    0.1555      4.82
    0.1656      5.04
    0.1756      5.25
    0.1857      5.46
    0.1957      5.67
    0.2058      5.88
    0.2159      6.08
    0.2259      6.28
    0.2360      6.48
    0.2460      6.68
    0.2561      6.87
    0.2661      7.07
    0.2762      7.26
    0.2862      7.45
    0.2963      7.64
    0.3063      7.83
    0.3164      8.02
    0.3264      8.21
    0.3365      8.39
    0.3465      8.58
    0.3566      8.76
    0.3666      8.94
    0.3767      9.12
    0.3868      9.31
    0.3968      9.49
    0.4069      9.67
    0.4169      9.85
    0.4270     10.02
    0.4370     10.20
    0.4471     10.38
    0.4571     10.56
    0.4672     10.73
    0.4772     10.91
    0.4873     11.09
    0.4973     11.26
    0.5074     11.44
    0.5174     11.61
    0.5275     11.78
    0.5376     11.96
    0.5476     12.13
    0.5577     12.30
    0.5677     12.48
    0.5778     12.65
    0.5878     12.82
    0.5979     13.00
    0.6079     13.17
    0.6180     13.34
    0.6280     13.51
    0.6381     13.69
    0.6481     13.86
    0.6582     14.03
    0.6682     14.21
    0.6783     14.38
    0.6884     14.55
    0.6984     14.73
    0.7085     14.90
    0.7185     15.08
    0.7286     15.25
    0.7386     15.43
    0.7487     15.60
    0.7587     15.78
    0.7688     15.96
    0.7788     16.14
    0.7889     16.32
    0.7989     16.50
    0.8090     16.68
    0.8190     16.87
    0.8291     17.06
    0.8391     17.24
    0.8492     17.44
    0.8593     17.63
    0.8693     17.83
    0.8794     18.03
    0.8894     18.23
    0.8995     18.44
    0.9095     18.66
    0.9196     18.88
    0.9296     19.11
    0.9397     19.34
    0.9497     19.59
    0.9598     19.85
    0.9698     20.12
    0.9799     20.40
    0.9899     20.71
    1.0000     21.05
