#      CDF      prot
#             (days)
    0.0026      0.46
    0.0127      1.94
    0.0227      3.15
    0.0328      4.20
    0.0429      5.11
    0.0530      5.92
    0.0630      6.63
    0.0731      7.28
    0.0832      7.87
    0.0933      8.42
    0.1033      8.93
    0.1134      9.41
    0.1235      9.87
    0.1336     10.30
    0.1436     10.72
    0.1537     11.13
    0.1638     11.53
    0.1739     11.91
    0.1839     12.29
    0.1940     12.66
    0.2041     13.02
    0.2142     13.38
    0.2242     13.74
    0.2343     14.09
    0.2444     14.44
    0.2545     14.78
    0.2645     15.13
    0.2746     15.47
    0.2847     15.81
    0.2948     16.15
    0.3048     16.48
    0.3149     16.82
    0.3250     17.15
    0.3351     17.49
    0.3451     17.82
    0.3552     18.15
    0.3653     18.48
    0.3754     18.80
    0.3854     19.13
    0.3955     19.45
    0.4056     19.76
    0.4157     20.08
    0.4257     20.39
    0.4358     20.70
    0.4459     21.00
    0.4560     21.31
    0.4660     21.60
    0.4761     21.90
    0.4862     22.19
    0.4963     22.48
    0.5063     22.77
    0.5164     23.05
    0.5265     23.33
    0.5366     23.61
    0.5466     23.88
    0.5567     24.16
    0.5668     24.43
    0.5769     24.70
    0.5869     24.97
    0.5970     25.24
    0.6071     25.51
    0.6172     25.78
    0.6272     26.05
    0.6373     26.31
    0.6474     26.58
    0.6575     26.86
    0.6675     27.13
    0.6776     27.40
    0.6877     27.68
    0.6978     27.96
    0.7078     28.24
    0.7179     28.52
    0.7280     28.81
    0.7381     29.10
    0.7481     29.39
    0.7582     29.69
    0.7683     30.00
    0.7784     30.31
    0.7884     30.62
    0.7985     30.95
    0.8086     31.28
    0.8187     31.62
    0.8287     31.97
    0.8388     32.33
    0.8489     32.71
    0.8590     33.10
    0.8690     33.50
    0.8791     33.93
    0.8892     34.37
    0.8993     34.84
    0.9093     35.34
    0.9194     35.87
    0.9295     36.44
    0.9396     37.06
    0.9496     37.75
    0.9597     38.52
    0.9698     39.43
    0.9799     40.55
    0.9899     42.14
    1.0000     45.51
