#      CDF      prot
#             (days)
    0.0073      0.23
    0.0173      0.93
    0.0273      1.54
    0.0373      2.07
    0.0474      2.56
    0.0574      3.02
    0.0674      3.45
    0.0775      3.85
    0.0875      4.24
    0.0975      4.62
    0.1075      4.98
    0.1176      5.33
    0.1276      5.67
    0.1376      6.01
    0.1477      6.33
    0.1577      6.65
    0.1677      6.96
    0.1777      7.26
    0.1878      7.55
    0.1978      7.84
    0.2078      8.13
    0.2178      8.41
    0.2279      8.68
    0.2379      8.95
    0.2479      9.21
    0.2580      9.47
    0.2680      9.73
    0.2780      9.98
    0.2880     10.23
    0.2981     10.47
    0.3081     10.72
    0.3181     10.96
    0.3282     11.20
    0.3382     11.44
    0.3482     11.68
    0.3582     11.91
    0.3683     12.15
    0.3783     12.38
    0.3883     12.62
    0.3983     12.85
    0.4084     13.08
    0.4184     13.32
    0.4284     13.55
    0.4385     13.79
    0.4485     14.02
    0.4585     14.26
    0.4685     14.50
    0.4786     14.73
    0.4886     14.97
    0.4986     15.21
    0.5086     15.45
    0.5187     15.69
    0.5287     15.94
    0.5387     16.18
    0.5488     16.42
    0.5588     16.67
    0.5688     16.91
    0.5788     17.15
    0.5889     17.40
    0.5989     17.65
    0.6089     17.89
    0.6190     18.14
    0.6290     18.38
    0.6390     18.63
    0.6490     18.88
    0.6591     19.12
    0.6691     19.37
    0.6791     19.62
    0.6891     19.86
    0.6992     20.11
    0.7092     20.35
    0.7192     20.60
    0.7293     20.85
    0.7393     21.10
    0.7493     21.35
    0.7593     21.60
    0.7694     21.86
    0.7794     22.12
    0.7894     22.38
    0.7994     22.65
    0.8095     22.92
    0.8195     23.20
    0.8295     23.49
    0.8396     23.78
    0.8496     24.09
    0.8596     24.42
    0.8696     24.76
    0.8797     25.12
    0.8897     25.51
    0.8997     25.94
    0.9098     26.42
    0.9198     26.96
    0.9298     27.60
    0.9398     28.39
    0.9499     29.49
    0.9599     31.42
    0.9699     36.28
    0.9799     39.95
    0.9900     45.68
    1.0000     61.43
