#      CDF      prot
#             (days)
    0.0154      0.23
    0.0253      0.40
    0.0353      0.57
    0.0452      0.72
    0.0552      0.87
    0.0651      1.02
    0.0750      1.17
    0.0850      1.31
    0.0949      1.44
    0.1049      1.58
    0.1148      1.71
    0.1248      1.84
    0.1347      1.97
    0.1447      2.10
    0.1546      2.22
    0.1646      2.35
    0.1745      2.47
    0.1845      2.60
    0.1944      2.72
    0.2043      2.84
    0.2143      2.97
    0.2242      3.09
    0.2342      3.21
    0.2441      3.33
    0.2541      3.45
    0.2640      3.58
    0.2740      3.70
    0.2839      3.82
    0.2939      3.94
    0.3038      4.07
    0.3137      4.19
    0.3237      4.32
    0.3336      4.45
    0.3436      4.57
    0.3535      4.70
    0.3635      4.83
    0.3734      4.97
    0.3834      5.10
    0.3933      5.23
    0.4033      5.37
    0.4132      5.51
    0.4231      5.65
    0.4331      5.79
    0.4430      5.93
    0.4530      6.08
    0.4629      6.23
    0.4729      6.38
    0.4828      6.53
    0.4928      6.69
    0.5027      6.84
    0.5127      7.00
    0.5226      7.17
    0.5326      7.33
    0.5425      7.50
    0.5524      7.67
    0.5624      7.84
    0.5723      8.02
    0.5823      8.20
    0.5922      8.38
    0.6022      8.56
    0.6121      8.75
    0.6221      8.94
    0.6320      9.13
    0.6420      9.33
    0.6519      9.52
    0.6618      9.73
    0.6718      9.93
    0.6817     10.14
    0.6917     10.35
    0.7016     10.57
    0.7116     10.80
    0.7215     11.03
    0.7315     11.26
    0.7414     11.50
    0.7514     11.75
    0.7613     12.01
    0.7712     12.28
    0.7812     12.56
    0.7911     12.86
    0.8011     13.16
    0.8110     13.49
    0.8210     13.83
    0.8309     14.19
    0.8409     14.57
    0.8508     14.98
    0.8608     15.43
    0.8707     15.90
    0.8807     16.42
    0.8906     16.98
    0.9005     17.59
    0.9105     18.24
    0.9204     18.93
    0.9304     19.65
    0.9403     20.42
    0.9503     21.22
    0.9602     22.10
    0.9702     23.10
    0.9801     24.27
    0.9901     25.72
    1.0000     27.68
