#      CDF      prot
#             (days)
    0.0235      0.54
    0.0333      0.62
    0.0432      0.70
    0.0531      0.77
    0.0629      0.84
    0.0728      0.91
    0.0827      0.98
    0.0925      1.05
    0.1024      1.12
    0.1122      1.18
    0.1221      1.24
    0.1320      1.31
    0.1418      1.37
    0.1517      1.43
    0.1616      1.49
    0.1714      1.55
    0.1813      1.61
    0.1912      1.66
    0.2010      1.72
    0.2109      1.78
    0.2207      1.84
    0.2306      1.89
    0.2405      1.95
    0.2503      2.00
    0.2602      2.06
    0.2701      2.11
    0.2799      2.17
    0.2898      2.22
    0.2997      2.28
    0.3095      2.33
    0.3194      2.39
    0.3293      2.44
    0.3391      2.50
    0.3490      2.55
    0.3588      2.60
    0.3687      2.66
    0.3786      2.71
    0.3884      2.77
    0.3983      2.82
    0.4082      2.88
    0.4180      2.94
    0.4279      2.99
    0.4378      3.05
    0.4476      3.10
    0.4575      3.16
    0.4673      3.22
    0.4772      3.28
    0.4871      3.34
    0.4969      3.40
    0.5068      3.46
    0.5167      3.52
    0.5265      3.58
    0.5364      3.64
    0.5463      3.70
    0.5561      3.77
    0.5660      3.83
    0.5759      3.90
    0.5857      3.97
    0.5956      4.03
    0.6054      4.10
    0.6153      4.18
    0.6252      4.25
    0.6350      4.32
    0.6449      4.40
    0.6548      4.48
    0.6646      4.56
    0.6745      4.65
    0.6844      4.73
    0.6942      4.82
    0.7041      4.92
    0.7139      5.01
    0.7238      5.12
    0.7337      5.22
    0.7435      5.33
    0.7534      5.45
    0.7633      5.58
    0.7731      5.72
    0.7830      5.86
    0.7929      6.02
    0.8027      6.19
    0.8126      6.39
    0.8224      6.61
    0.8323      6.86
    0.8422      7.16
    0.8520      7.53
    0.8619      7.99
    0.8718      8.60
    0.8816      9.35
    0.8915     10.18
    0.9014     10.97
    0.9112     11.68
    0.9211     12.33
    0.9310     12.95
    0.9408     13.57
    0.9507     14.23
    0.9605     14.99
    0.9704     15.89
    0.9803     16.97
    0.9901     18.32
    1.0000     20.27
