#      CDF      prot
#             (days)
    0.0015      2.56
    0.0116      4.40
    0.0217      5.57
    0.0318      6.43
    0.0418      7.13
    0.0519      7.71
    0.0620      8.23
    0.0721      8.69
    0.0822      9.12
    0.0923      9.51
    0.1024      9.87
    0.1124     10.22
    0.1225     10.55
    0.1326     10.87
    0.1427     11.18
    0.1528     11.48
    0.1629     11.77
    0.1730     12.05
    0.1830     12.33
    0.1931     12.60
    0.2032     12.87
    0.2133     13.14
    0.2234     13.41
    0.2335     13.67
    0.2436     13.94
    0.2536     14.21
    0.2637     14.47
    0.2738     14.74
    0.2839     15.01
    0.2940     15.28
    0.3041     15.55
    0.3142     15.83
    0.3242     16.11
    0.3343     16.39
    0.3444     16.68
    0.3545     16.98
    0.3646     17.27
    0.3747     17.57
    0.3848     17.88
    0.3948     18.19
    0.4049     18.50
    0.4150     18.82
    0.4251     19.14
    0.4352     19.46
    0.4453     19.78
    0.4554     20.10
    0.4654     20.43
    0.4755     20.75
    0.4856     21.07
    0.4957     21.40
    0.5058     21.72
    0.5159     22.03
    0.5260     22.35
    0.5360     22.67
    0.5461     22.98
    0.5562     23.29
    0.5663     23.59
    0.5764     23.90
    0.5865     24.20
    0.5966     24.50
    0.6067     24.80
    0.6167     25.09
    0.6268     25.39
    0.6369     25.68
    0.6470     25.97
    0.6571     26.26
    0.6672     26.56
    0.6773     26.85
    0.6873     27.14
    0.6974     27.43
    0.7075     27.73
    0.7176     28.02
    0.7277     28.32
    0.7378     28.62
    0.7479     28.92
    0.7579     29.23
    0.7680     29.54
    0.7781     29.85
    0.7882     30.17
    0.7983     30.49
    0.8084     30.82
    0.8185     31.15
    0.8285     31.48
    0.8386     31.82
    0.8487     32.17
    0.8588     32.53
    0.8689     32.89
    0.8790     33.26
    0.8891     33.65
    0.8991     34.04
    0.9092     34.46
    0.9193     34.90
    0.9294     35.36
    0.9395     35.86
    0.9496     36.40
    0.9597     37.01
    0.9697     37.72
    0.9798     38.58
    0.9899     39.74
    1.0000     41.67
