#      CDF      prot
#             (days)
    0.0113      0.29
    0.0213      0.65
    0.0312      0.98
    0.0412      1.29
    0.0512      1.57
    0.0612      1.84
    0.0712      2.10
    0.0812      2.35
    0.0912      2.59
    0.1012      2.82
    0.1111      3.04
    0.1211      3.26
    0.1311      3.48
    0.1411      3.69
    0.1511      3.90
    0.1611      4.11
    0.1711      4.31
    0.1811      4.52
    0.1910      4.72
    0.2010      4.92
    0.2110      5.12
    0.2210      5.32
    0.2310      5.52
    0.2410      5.72
    0.2510      5.92
    0.2609      6.12
    0.2709      6.32
    0.2809      6.53
    0.2909      6.73
    0.3009      6.93
    0.3109      7.13
    0.3209      7.34
    0.3309      7.54
    0.3408      7.74
    0.3508      7.95
    0.3608      8.15
    0.3708      8.35
    0.3808      8.55
    0.3908      8.76
    0.4008      8.96
    0.4108      9.15
    0.4207      9.35
    0.4307      9.55
    0.4407      9.74
    0.4507      9.94
    0.4607     10.13
    0.4707     10.32
    0.4807     10.50
    0.4907     10.69
    0.5006     10.87
    0.5106     11.06
    0.5206     11.24
    0.5306     11.42
    0.5406     11.59
    0.5506     11.77
    0.5606     11.95
    0.5706     12.12
    0.5805     12.30
    0.5905     12.47
    0.6005     12.65
    0.6105     12.82
    0.6205     12.99
    0.6305     13.17
    0.6405     13.34
    0.6504     13.52
    0.6604     13.70
    0.6704     13.87
    0.6804     14.05
    0.6904     14.24
    0.7004     14.42
    0.7104     14.61
    0.7204     14.80
    0.7303     14.99
    0.7403     15.19
    0.7503     15.39
    0.7603     15.60
    0.7703     15.81
    0.7803     16.03
    0.7903     16.25
    0.8003     16.49
    0.8102     16.73
    0.8202     16.98
    0.8302     17.25
    0.8402     17.53
    0.8502     17.83
    0.8602     18.14
    0.8702     18.48
    0.8802     18.84
    0.8901     19.23
    0.9001     19.67
    0.9101     20.15
    0.9201     20.70
    0.9301     21.33
    0.9401     22.11
    0.9501     23.10
    0.9601     24.49
    0.9700     26.71
    0.9800     30.68
    0.9900     39.73
    1.0000     46.05
