#      CDF      prot
#             (days)
    0.0021      0.92
    0.0122      3.04
    0.0223      5.05
    0.0324      6.71
    0.0425      7.89
    0.0525      8.75
    0.0626      9.44
    0.0727     10.01
    0.0828     10.51
    0.0929     10.96
    0.1029     11.36
    0.1130     11.73
    0.1231     12.08
    0.1332     12.42
    0.1433     12.73
    0.1533     13.03
    0.1634     13.33
    0.1735     13.61
    0.1836     13.89
    0.1937     14.16
    0.2037     14.43
    0.2138     14.69
    0.2239     14.95
    0.2340     15.21
    0.2441     15.47
    0.2541     15.72
    0.2642     15.98
    0.2743     16.23
    0.2844     16.49
    0.2944     16.75
    0.3045     17.01
    0.3146     17.27
    0.3247     17.53
    0.3348     17.80
    0.3448     18.07
    0.3549     18.34
    0.3650     18.62
    0.3751     18.90
    0.3852     19.18
    0.3952     19.47
    0.4053     19.76
    0.4154     20.05
    0.4255     20.35
    0.4356     20.65
    0.4456     20.96
    0.4557     21.26
    0.4658     21.58
    0.4759     21.90
    0.4860     22.22
    0.4960     22.54
    0.5061     22.87
    0.5162     23.20
    0.5263     23.54
    0.5364     23.88
    0.5464     24.23
    0.5565     24.58
    0.5666     24.94
    0.5767     25.30
    0.5867     25.67
    0.5968     26.04
    0.6069     26.42
    0.6170     26.80
    0.6271     27.18
    0.6371     27.57
    0.6472     27.96
    0.6573     28.35
    0.6674     28.75
    0.6775     29.14
    0.6875     29.54
    0.6976     29.93
    0.7077     30.32
    0.7178     30.71
    0.7279     31.10
    0.7379     31.49
    0.7480     31.88
    0.7581     32.27
    0.7682     32.66
    0.7783     33.05
    0.7883     33.45
    0.7984     33.84
    0.8085     34.25
    0.8186     34.66
    0.8287     35.07
    0.8387     35.50
    0.8488     35.94
    0.8589     36.39
    0.8690     36.86
    0.8790     37.35
    0.8891     37.85
    0.8992     38.38
    0.9093     38.94
    0.9194     39.53
    0.9294     40.16
    0.9395     40.85
    0.9496     41.60
    0.9597     42.44
    0.9698     43.43
    0.9798     44.64
    0.9899     46.31
    1.0000     49.40
