#      CDF      prot
#             (days)
    0.0137      0.60
    0.0236      0.95
    0.0336      1.28
    0.0436      1.60
    0.0535      1.90
    0.0635      2.19
    0.0734      2.47
    0.0834      2.75
    0.0934      3.02
    0.1033      3.28
    0.1133      3.54
    0.1233      3.79
    0.1332      4.03
    0.1432      4.28
    0.1532      4.52
    0.1631      4.75
    0.1731      4.99
    0.1830      5.22
    0.1930      5.45
    0.2030      5.67
    0.2129      5.90
    0.2229      6.12
    0.2329      6.34
    0.2428      6.56
    0.2528      6.78
    0.2627      7.00
    0.2727      7.22
    0.2827      7.44
    0.2926      7.65
    0.3026      7.87
    0.3126      8.09
    0.3225      8.30
    0.3325      8.52
    0.3424      8.74
    0.3524      8.95
    0.3624      9.17
    0.3723      9.39
    0.3823      9.61
    0.3923      9.83
    0.4022     10.05
    0.4122     10.27
    0.4222     10.49
    0.4321     10.71
    0.4421     10.93
    0.4520     11.16
    0.4620     11.39
    0.4720     11.61
    0.4819     11.84
    0.4919     12.08
    0.5019     12.31
    0.5118     12.55
    0.5218     12.78
    0.5317     13.02
    0.5417     13.27
    0.5517     13.51
    0.5616     13.76
    0.5716     14.01
    0.5816     14.26
    0.5915     14.52
    0.6015     14.78
    0.6114     15.05
    0.6214     15.31
    0.6314     15.59
    0.6413     15.86
    0.6513     16.14
    0.6613     16.43
    0.6712     16.72
    0.6812     17.01
    0.6911     17.32
    0.7011     17.62
    0.7111     17.94
    0.7210     18.26
    0.7310     18.59
    0.7410     18.92
    0.7509     19.27
    0.7609     19.63
    0.7709     19.99
    0.7808     20.37
    0.7908     20.76
    0.8007     21.17
    0.8107     21.59
    0.8207     22.03
    0.8306     22.49
    0.8406     22.98
    0.8506     23.49
    0.8605     24.05
    0.8705     24.64
    0.8804     25.29
    0.8904     26.00
    0.9004     26.81
    0.9103     27.73
    0.9203     28.83
    0.9303     30.15
    0.9402     31.82
    0.9502     33.90
    0.9601     36.48
    0.9701     39.66
    0.9801     43.44
    0.9900     47.15
    1.0000     50.85
