#      CDF      prot
#             (days)
    0.0014      0.53
    0.0115      2.99
    0.0216      4.67
    0.0317      5.90
    0.0418      6.87
    0.0518      7.67
    0.0619      8.36
    0.0720      8.98
    0.0821      9.54
    0.0922     10.05
    0.1023     10.54
    0.1124     10.99
    0.1224     11.42
    0.1325     11.83
    0.1426     12.23
    0.1527     12.62
    0.1628     12.99
    0.1729     13.35
    0.1830     13.71
    0.1931     14.06
    0.2031     14.41
    0.2132     14.74
    0.2233     15.08
    0.2334     15.41
    0.2435     15.74
    0.2536     16.07
    0.2637     16.40
    0.2737     16.72
    0.2838     17.04
    0.2939     17.36
    0.3040     17.68
    0.3141     18.00
    0.3242     18.32
    0.3343     18.64
    0.3444     18.96
    0.3544     19.28
    0.3645     19.60
    0.3746     19.91
    0.3847     20.23
    0.3948     20.55
    0.4049     20.87
    0.4150     21.19
    0.4251     21.50
    0.4351     21.82
    0.4452     22.13
    0.4553     22.45
    0.4654     22.76
    0.4755     23.07
    0.4856     23.38
    0.4957     23.69
    0.5057     24.00
    0.5158     24.31
    0.5259     24.62
    0.5360     24.92
    0.5461     25.22
    0.5562     25.52
    0.5663     25.82
    0.5764     26.12
    0.5864     26.42
    0.5965     26.71
    0.6066     27.01
    0.6167     27.30
    0.6268     27.59
    0.6369     27.88
    0.6470     28.17
    0.6570     28.45
    0.6671     28.74
    0.6772     29.03
    0.6873     29.32
    0.6974     29.61
    0.7075     29.90
    0.7176     30.19
    0.7277     30.48
    0.7377     30.77
    0.7478     31.06
    0.7579     31.36
    0.7680     31.66
    0.7781     31.96
    0.7882     32.27
    0.7983     32.58
    0.8084     32.90
    0.8184     33.22
    0.8285     33.55
    0.8386     33.89
    0.8487     34.23
    0.8588     34.59
    0.8689     34.95
    0.8790     35.34
    0.8890     35.73
    0.8991     36.14
    0.9092     36.58
    0.9193     37.04
    0.9294     37.52
    0.9395     38.05
    0.9496     38.62
    0.9597     39.24
    0.9697     39.94
    0.9798     40.75
    0.9899     41.70
    1.0000     42.90
