#      CDF      prot
#             (days)
    0.0101      0.28
    0.0201      0.65
    0.0301      0.99
    0.0401      1.31
    0.0501      1.61
    0.0601      1.89
    0.0701      2.16
    0.0801      2.42
    0.0901      2.67
    0.1001      2.92
    0.1101      3.16
    0.1201      3.39
    0.1301      3.61
    0.1401      3.83
    0.1501      4.05
    0.1601      4.27
    0.1701      4.48
    0.1801      4.69
    0.1901      4.89
    0.2001      5.10
    0.2101      5.30
    0.2201      5.50
    0.2301      5.70
    0.2401      5.90
    0.2500      6.09
    0.2600      6.29
    0.2700      6.48
    0.2800      6.67
    0.2900      6.86
    0.3000      7.05
    0.3100      7.24
    0.3200      7.42
    0.3300      7.61
    0.3400      7.79
    0.3500      7.98
    0.3600      8.16
    0.3700      8.34
    0.3800      8.52
    0.3900      8.70
    0.4000      8.87
    0.4100      9.05
    0.4200      9.22
    0.4300      9.40
    0.4400      9.57
    0.4500      9.74
    0.4600      9.91
    0.4700     10.08
    0.4800     10.25
    0.4900     10.42
    0.5000     10.58
    0.5100     10.75
    0.5200     10.91
    0.5300     11.08
    0.5400     11.24
    0.5500     11.40
    0.5600     11.57
    0.5700     11.73
    0.5800     11.89
    0.5900     12.06
    0.6000     12.22
    0.6100     12.38
    0.6200     12.54
    0.6300     12.71
    0.6400     12.87
    0.6500     13.04
    0.6600     13.21
    0.6700     13.37
    0.6800     13.54
    0.6900     13.71
    0.7000     13.89
    0.7100     14.06
    0.7200     14.24
    0.7300     14.42
    0.7400     14.60
    0.7500     14.79
    0.7600     14.98
    0.7700     15.18
    0.7800     15.38
    0.7900     15.58
    0.8000     15.80
    0.8100     16.02
    0.8200     16.25
    0.8300     16.48
    0.8400     16.73
    0.8500     17.00
    0.8600     17.28
    0.8700     17.58
    0.8800     17.90
    0.8900     18.26
    0.9000     18.65
    0.9100     19.10
    0.9200     19.63
    0.9300     20.28
    0.9400     21.16
    0.9500     22.49
    0.9600     24.67
    0.9700     27.12
    0.9800     29.62
    0.9900     34.71
    1.0000     41.40
