#      CDF      prot
#             (days)
    0.0023      0.39
    0.0124      1.62
    0.0225      2.60
    0.0326      3.43
    0.0426      4.15
    0.0527      4.79
    0.0628      5.36
    0.0729      5.88
    0.0830      6.36
    0.0930      6.81
    0.1031      7.24
    0.1132      7.65
    0.1233      8.05
    0.1333      8.43
    0.1434      8.80
    0.1535      9.16
    0.1636      9.52
    0.1737      9.87
    0.1837     10.22
    0.1938     10.56
    0.2039     10.90
    0.2140     11.23
    0.2240     11.56
    0.2341     11.88
    0.2442     12.20
    0.2543     12.52
    0.2644     12.83
    0.2744     13.14
    0.2845     13.44
    0.2946     13.74
    0.3047     14.03
    0.3147     14.32
    0.3248     14.61
    0.3349     14.89
    0.3450     15.16
    0.3550     15.43
    0.3651     15.70
    0.3752     15.96
    0.3853     16.21
    0.3954     16.47
    0.4054     16.71
    0.4155     16.96
    0.4256     17.20
    0.4357     17.43
    0.4457     17.67
    0.4558     17.90
    0.4659     18.12
    0.4760     18.35
    0.4861     18.57
    0.4961     18.80
    0.5062     19.02
    0.5163     19.24
    0.5264     19.46
    0.5364     19.67
    0.5465     19.89
    0.5566     20.11
    0.5667     20.33
    0.5768     20.54
    0.5868     20.76
    0.5969     20.98
    0.6070     21.20
    0.6171     21.41
    0.6271     21.63
    0.6372     21.85
    0.6473     22.08
    0.6574     22.30
    0.6674     22.52
    0.6775     22.75
    0.6876     22.97
    0.6977     23.20
    0.7078     23.43
    0.7178     23.65
    0.7279     23.88
    0.7380     24.12
    0.7481     24.35
    0.7581     24.59
    0.7682     24.83
    0.7783     25.07
    0.7884     25.31
    0.7985     25.56
    0.8085     25.81
    0.8186     26.07
    0.8287     26.33
    0.8388     26.60
    0.8488     26.87
    0.8589     27.16
    0.8690     27.45
    0.8791     27.75
    0.8891     28.06
    0.8992     28.39
    0.9093     28.73
    0.9194     29.10
    0.9295     29.48
    0.9395     29.90
    0.9496     30.35
    0.9597     30.86
    0.9698     31.44
    0.9798     32.14
    0.9899     33.08
    1.0000     34.69
