#      CDF      prot
#             (days)
    0.0071      0.28
    0.0172      1.02
    0.0272      1.67
    0.0372      2.25
    0.0472      2.79
    0.0573      3.29
    0.0673      3.76
    0.0773      4.20
    0.0874      4.63
    0.0974      5.04
    0.1074      5.44
    0.1174      5.82
    0.1275      6.19
    0.1375      6.55
    0.1475      6.91
    0.1576      7.25
    0.1676      7.59
    0.1776      7.92
    0.1876      8.25
    0.1977      8.57
    0.2077      8.89
    0.2177      9.20
    0.2278      9.51
    0.2378      9.83
    0.2478     10.14
    0.2578     10.45
    0.2679     10.76
    0.2779     11.07
    0.2879     11.38
    0.2980     11.69
    0.3080     12.01
    0.3180     12.32
    0.3281     12.64
    0.3381     12.96
    0.3481     13.29
    0.3581     13.61
    0.3682     13.94
    0.3782     14.27
    0.3882     14.60
    0.3983     14.93
    0.4083     15.26
    0.4183     15.59
    0.4283     15.92
    0.4384     16.24
    0.4484     16.56
    0.4584     16.88
    0.4685     17.19
    0.4785     17.50
    0.4885     17.80
    0.4985     18.10
    0.5086     18.39
    0.5186     18.68
    0.5286     18.97
    0.5387     19.24
    0.5487     19.52
    0.5587     19.79
    0.5688     20.06
    0.5788     20.32
    0.5888     20.58
    0.5988     20.84
    0.6089     21.09
    0.6189     21.35
    0.6289     21.60
    0.6390     21.85
    0.6490     22.09
    0.6590     22.34
    0.6690     22.59
    0.6791     22.83
    0.6891     23.08
    0.6991     23.32
    0.7092     23.57
    0.7192     23.82
    0.7292     24.07
    0.7392     24.32
    0.7493     24.57
    0.7593     24.83
    0.7693     25.09
    0.7794     25.35
    0.7894     25.62
    0.7994     25.89
    0.8094     26.18
    0.8195     26.46
    0.8295     26.76
    0.8395     27.07
    0.8496     27.39
    0.8596     27.72
    0.8696     28.08
    0.8797     28.45
    0.8897     28.85
    0.8997     29.28
    0.9097     29.75
    0.9198     30.28
    0.9298     30.88
    0.9398     31.59
    0.9499     32.48
    0.9599     33.70
    0.9699     35.70
    0.9799     40.03
    0.9900     47.64
    1.0000     61.51
