#      CDF      prot
#             (days)
    0.0068     11.58
    0.0168     12.02
    0.0269     12.44
    0.0369     12.84
    0.0469     13.23
    0.0570     13.59
    0.0670     13.95
    0.0770     14.29
    0.0871     14.63
    0.0971     14.96
    0.1071     15.27
    0.1172     15.59
    0.1272     15.89
    0.1372     16.19
    0.1473     16.48
    0.1573     16.77
    0.1673     17.06
    0.1773     17.34
    0.1874     17.61
    0.1974     17.89
    0.2074     18.16
    0.2175     18.42
    0.2275     18.69
    0.2375     18.95
    0.2476     19.21
    0.2576     19.46
    0.2676     19.72
    0.2777     19.97
    0.2877     20.22
    0.2977     20.47
    0.3078     20.72
    0.3178     20.97
    0.3278     21.21
    0.3379     21.46
    0.3479     21.70
    0.3579     21.95
    0.3680     22.19
    0.3780     22.44
    0.3880     22.68
    0.3981     22.93
    0.4081     23.18
    0.4181     23.43
    0.4282     23.68
    0.4382     23.93
    0.4482     24.18
    0.4583     24.44
    0.4683     24.69
    0.4783     24.95
    0.4884     25.22
    0.4984     25.48
    0.5084     25.75
    0.5184     26.03
    0.5285     26.30
    0.5385     26.59
    0.5485     26.87
    0.5586     27.16
    0.5686     27.46
    0.5786     27.76
    0.5887     28.06
    0.5987     28.37
    0.6087     28.68
    0.6188     29.00
    0.6288     29.33
    0.6388     29.65
    0.6489     29.99
    0.6589     30.32
    0.6689     30.66
    0.6790     31.00
    0.6890     31.34
    0.6990     31.68
    0.7091     32.02
    0.7191     32.36
    0.7291     32.70
    0.7392     33.03
    0.7492     33.37
    0.7592     33.71
    0.7693     34.04
    0.7793     34.37
    0.7893     34.71
    0.7994     35.04
    0.8094     35.37
    0.8194     35.70
    0.8295     36.03
    0.8395     36.36
    0.8495     36.69
    0.8595     37.03
    0.8696     37.37
    0.8796     37.71
    0.8896     38.06
    0.8997     38.42
    0.9097     38.78
    0.9197     39.15
    0.9298     39.54
    0.9398     39.94
    0.9498     40.35
    0.9599     40.79
    0.9699     41.25
    0.9799     41.74
    0.9900     42.27
    1.0000     42.86
