#      CDF      prot
#             (days)
    0.0085      0.29
    0.0186      0.75
    0.0286      1.15
    0.0386      1.52
    0.0486      1.87
    0.0586      2.20
    0.0686      2.51
    0.0786      2.82
    0.0887      3.11
    0.0987      3.40
    0.1087      3.68
    0.1187      3.96
    0.1287      4.23
    0.1387      4.50
    0.1487      4.77
    0.1588      5.03
    0.1688      5.29
    0.1788      5.55
    0.1888      5.80
    0.1988      6.05
    0.2088      6.30
    0.2188      6.54
    0.2289      6.79
    0.2389      7.03
    0.2489      7.27
    0.2589      7.50
    0.2689      7.74
    0.2789      7.97
    0.2890      8.20
    0.2990      8.43
    0.3090      8.66
    0.3190      8.88
    0.3290      9.10
    0.3390      9.32
    0.3490      9.54
    0.3591      9.76
    0.3691      9.97
    0.3791     10.18
    0.3891     10.38
    0.3991     10.59
    0.4091     10.79
    0.4191     10.99
    0.4292     11.19
    0.4392     11.38
    0.4492     11.58
    0.4592     11.77
    0.4692     11.96
    0.4792     12.15
    0.4892     12.34
    0.4993     12.53
    0.5093     12.72
    0.5193     12.91
    0.5293     13.09
    0.5393     13.28
    0.5493     13.47
    0.5593     13.65
    0.5694     13.84
    0.5794     14.02
    0.5894     14.21
    0.5994     14.40
    0.6094     14.58
    0.6194     14.77
    0.6295     14.95
    0.6395     15.14
    0.6495     15.33
    0.6595     15.51
    0.6695     15.70
    0.6795     15.89
    0.6895     16.08
    0.6996     16.27
    0.7096     16.46
    0.7196     16.65
    0.7296     16.84
    0.7396     17.04
    0.7496     17.23
    0.7596     17.43
    0.7697     17.63
    0.7797     17.83
    0.7897     18.04
    0.7997     18.24
    0.8097     18.46
    0.8197     18.68
    0.8297     18.91
    0.8398     19.14
    0.8498     19.38
    0.8598     19.64
    0.8698     19.91
    0.8798     20.20
    0.8898     20.50
    0.8999     20.84
    0.9099     21.21
    0.9199     21.62
    0.9299     22.10
    0.9399     22.67
    0.9499     23.38
    0.9599     24.32
    0.9700     25.70
    0.9800     28.27
    0.9900     33.62
    1.0000     45.43
