#      CDF      prot
#             (days)
    0.0031      0.53
    0.0132      1.72
    0.0233      2.72
    0.0333      3.58
    0.0434      4.34
    0.0535      5.02
    0.0635      5.65
    0.0736      6.23
    0.0837      6.77
    0.0937      7.28
    0.1038      7.76
    0.1139      8.21
    0.1240      8.65
    0.1340      9.07
    0.1441      9.48
    0.1542      9.87
    0.1642     10.25
    0.1743     10.63
    0.1844     10.99
    0.1944     11.35
    0.2045     11.70
    0.2146     12.05
    0.2246     12.39
    0.2347     12.73
    0.2448     13.07
    0.2549     13.41
    0.2649     13.74
    0.2750     14.07
    0.2851     14.41
    0.2951     14.74
    0.3052     15.08
    0.3153     15.41
    0.3253     15.75
    0.3354     16.09
    0.3455     16.43
    0.3556     16.78
    0.3656     17.13
    0.3757     17.48
    0.3858     17.84
    0.3958     18.20
    0.4059     18.56
    0.4160     18.93
    0.4260     19.31
    0.4361     19.69
    0.4462     20.07
    0.4562     20.46
    0.4663     20.85
    0.4764     21.25
    0.4865     21.65
    0.4965     22.05
    0.5066     22.45
    0.5167     22.86
    0.5267     23.27
    0.5368     23.67
    0.5469     24.08
    0.5569     24.48
    0.5670     24.89
    0.5771     25.29
    0.5871     25.68
    0.5972     26.08
    0.6073     26.47
    0.6174     26.86
    0.6274     27.24
    0.6375     27.62
    0.6476     28.00
    0.6576     28.38
    0.6677     28.75
    0.6778     29.12
    0.6878     29.48
    0.6979     29.85
    0.7080     30.21
    0.7181     30.57
    0.7281     30.93
    0.7382     31.29
    0.7483     31.65
    0.7583     32.01
    0.7684     32.37
    0.7785     32.73
    0.7885     33.09
    0.7986     33.46
    0.8087     33.82
    0.8187     34.19
    0.8288     34.57
    0.8389     34.95
    0.8490     35.33
    0.8590     35.72
    0.8691     36.12
    0.8792     36.52
    0.8892     36.93
    0.8993     37.36
    0.9094     37.79
    0.9194     38.24
    0.9295     38.70
    0.9396     39.18
    0.9497     39.68
    0.9597     40.21
    0.9698     40.77
    0.9799     41.36
    0.9899     42.00
    1.0000     42.69
