#      CDF      prot
#             (days)
    0.0080      0.34
    0.0180      0.84
    0.0280      1.28
    0.0380      1.66
    0.0480      2.02
    0.0581      2.34
    0.0681      2.65
    0.0781      2.94
    0.0881      3.21
    0.0981      3.48
    0.1082      3.73
    0.1182      3.98
    0.1282      4.21
    0.1382      4.45
    0.1482      4.67
    0.1583      4.89
    0.1683      5.10
    0.1783      5.31
    0.1883      5.52
    0.1983      5.72
    0.2084      5.92
    0.2184      6.11
    0.2284      6.31
    0.2384      6.49
    0.2485      6.68
    0.2585      6.86
    0.2685      7.05
    0.2785      7.23
    0.2885      7.40
    0.2986      7.58
    0.3086      7.76
    0.3186      7.93
    0.3286      8.10
    0.3386      8.27
    0.3487      8.44
    0.3587      8.61
    0.3687      8.77
    0.3787      8.94
    0.3887      9.10
    0.3988      9.27
    0.4088      9.43
    0.4188      9.59
    0.4288      9.76
    0.4388      9.92
    0.4489     10.08
    0.4589     10.24
    0.4689     10.40
    0.4789     10.56
    0.4889     10.71
    0.4990     10.87
    0.5090     11.03
    0.5190     11.18
    0.5290     11.34
    0.5390     11.49
    0.5491     11.65
    0.5591     11.80
    0.5691     11.95
    0.5791     12.11
    0.5892     12.26
    0.5992     12.41
    0.6092     12.57
    0.6192     12.72
    0.6292     12.87
    0.6393     13.02
    0.6493     13.18
    0.6593     13.33
    0.6693     13.49
    0.6793     13.64
    0.6894     13.80
    0.6994     13.96
    0.7094     14.12
    0.7194     14.28
    0.7294     14.45
    0.7395     14.62
    0.7495     14.79
    0.7595     14.96
    0.7695     15.14
    0.7795     15.33
    0.7896     15.52
    0.7996     15.71
    0.8096     15.92
    0.8196     16.13
    0.8296     16.35
    0.8397     16.58
    0.8497     16.83
    0.8597     17.09
    0.8697     17.37
    0.8798     17.67
    0.8898     18.00
    0.8998     18.36
    0.9098     18.76
    0.9198     19.22
    0.9299     19.76
    0.9399     20.44
    0.9499     21.33
    0.9599     22.68
    0.9699     24.78
    0.9800     27.15
    0.9900     29.53
    1.0000     48.12
