#      CDF      prot
#             (days)
    0.0037      0.26
    0.0137      1.93
    0.0238      3.56
    0.0339      5.31
    0.0439      7.35
    0.0540      9.79
    0.0641     12.14
    0.0741     13.94
    0.0842     15.30
    0.0943     16.42
    0.1043     17.37
    0.1144     18.23
    0.1244     19.01
    0.1345     19.74
    0.1446     20.43
    0.1546     21.09
    0.1647     21.73
    0.1748     22.35
    0.1848     22.96
    0.1949     23.55
    0.2050     24.13
    0.2150     24.70
    0.2251     25.26
    0.2352     25.81
    0.2452     26.35
    0.2553     26.88
    0.2653     27.39
    0.2754     27.90
    0.2855     28.39
    0.2955     28.87
    0.3056     29.34
    0.3157     29.80
    0.3257     30.25
    0.3358     30.69
    0.3459     31.12
    0.3559     31.54
    0.3660     31.95
    0.3760     32.36
    0.3861     32.75
    0.3962     33.14
    0.4062     33.52
    0.4163     33.89
    0.4264     34.26
    0.4364     34.62
    0.4465     34.97
    0.4566     35.32
    0.4666     35.67
    0.4767     36.00
    0.4867     36.34
    0.4968     36.67
    0.5069     36.99
    0.5169     37.32
    0.5270     37.63
    0.5371     37.95
    0.5471     38.26
    0.5572     38.57
    0.5673     38.88
    0.5773     39.18
    0.5874     39.48
    0.5974     39.78
    0.6075     40.08
    0.6176     40.38
    0.6276     40.67
    0.6377     40.97
    0.6478     41.27
    0.6578     41.56
    0.6679     41.86
    0.6780     42.16
    0.6880     42.46
    0.6981     42.76
    0.7081     43.06
    0.7182     43.36
    0.7283     43.67
    0.7383     43.98
    0.7484     44.30
    0.7585     44.61
    0.7685     44.94
    0.7786     45.27
    0.7887     45.61
    0.7987     45.95
    0.8088     46.31
    0.8189     46.67
    0.8289     47.05
    0.8390     47.44
    0.8490     47.85
    0.8591     48.27
    0.8692     48.71
    0.8792     49.18
    0.8893     49.68
    0.8994     50.21
    0.9094     50.78
    0.9195     51.41
    0.9296     52.09
    0.9396     52.86
    0.9497     53.74
    0.9597     54.78
    0.9698     56.06
    0.9799     57.73
    0.9899     60.24
    1.0000     65.34
