#      CDF      prot
#             (days)
    0.0032      1.97
    0.0133      2.60
    0.0233      3.14
    0.0334      3.61
    0.0435      4.03
    0.0535      4.42
    0.0636      4.79
    0.0737      5.13
    0.0837      5.46
    0.0938      5.77
    0.1039      6.07
    0.1139      6.36
    0.1240      6.65
    0.1341      6.92
    0.1442      7.19
    0.1542      7.45
    0.1643      7.70
    0.1744      7.95
    0.1844      8.20
    0.1945      8.44
    0.2046      8.68
    0.2146      8.91
    0.2247      9.14
    0.2348      9.37
    0.2448      9.60
    0.2549      9.82
    0.2650     10.04
    0.2750     10.26
    0.2851     10.48
    0.2952     10.70
    0.3053     10.92
    0.3153     11.14
    0.3254     11.36
    0.3355     11.57
    0.3455     11.79
    0.3556     12.01
    0.3657     12.23
    0.3757     12.45
    0.3858     12.67
    0.3959     12.89
    0.4059     13.12
    0.4160     13.34
    0.4261     13.56
    0.4361     13.78
    0.4462     14.00
    0.4563     14.21
    0.4664     14.43
    0.4764     14.64
    0.4865     14.85
    0.4966     15.06
    0.5066     15.26
    0.5167     15.46
    0.5268     15.66
    0.5368     15.85
    0.5469     16.04
    0.5570     16.23
    0.5670     16.41
    0.5771     16.59
    0.5872     16.77
    0.5972     16.95
    0.6073     17.12
    0.6174     17.29
    0.6275     17.46
    0.6375     17.62
    0.6476     17.78
    0.6577     17.95
    0.6677     18.11
    0.6778     18.27
    0.6879     18.43
    0.6979     18.59
    0.7080     18.74
    0.7181     18.90
    0.7281     19.06
    0.7382     19.22
    0.7483     19.38
    0.7583     19.54
    0.7684     19.70
    0.7785     19.86
    0.7886     20.03
    0.7986     20.20
    0.8087     20.36
    0.8188     20.54
    0.8288     20.71
    0.8389     20.89
    0.8490     21.07
    0.8590     21.26
    0.8691     21.45
    0.8792     21.65
    0.8892     21.86
    0.8993     22.07
    0.9094     22.29
    0.9194     22.52
    0.9295     22.77
    0.9396     23.02
    0.9497     23.30
    0.9597     23.59
    0.9698     23.91
    0.9799     24.26
    0.9899     24.66
    1.0000     25.11
