#      CDF      prot
#             (days)
    0.0049      0.23
    0.0149      1.42
    0.0250      2.45
    0.0350      3.35
    0.0451      4.17
    0.0551      4.91
    0.0652      5.57
    0.0752      6.18
    0.0853      6.74
    0.0953      7.26
    0.1054      7.75
    0.1154      8.21
    0.1255      8.64
    0.1355      9.06
    0.1456      9.46
    0.1556      9.85
    0.1657     10.23
    0.1757     10.60
    0.1858     10.96
    0.1958     11.32
    0.2059     11.67
    0.2159     12.01
    0.2260     12.35
    0.2360     12.69
    0.2461     13.03
    0.2562     13.36
    0.2662     13.69
    0.2763     14.02
    0.2863     14.35
    0.2964     14.68
    0.3064     15.01
    0.3165     15.33
    0.3265     15.65
    0.3366     15.97
    0.3466     16.29
    0.3567     16.60
    0.3667     16.91
    0.3768     17.22
    0.3868     17.52
    0.3969     17.82
    0.4069     18.12
    0.4170     18.41
    0.4270     18.69
    0.4371     18.97
    0.4471     19.25
    0.4572     19.53
    0.4672     19.80
    0.4773     20.07
    0.4873     20.34
    0.4974     20.60
    0.5075     20.86
    0.5175     21.12
    0.5276     21.38
    0.5376     21.64
    0.5477     21.90
    0.5577     22.16
    0.5678     22.41
    0.5778     22.67
    0.5879     22.93
    0.5979     23.19
    0.6080     23.46
    0.6180     23.72
    0.6281     23.99
    0.6381     24.26
    0.6482     24.53
    0.6582     24.81
    0.6683     25.09
    0.6783     25.37
    0.6884     25.66
    0.6984     25.95
    0.7085     26.25
    0.7185     26.55
    0.7286     26.86
    0.7386     27.17
    0.7487     27.49
    0.7588     27.81
    0.7688     28.14
    0.7789     28.47
    0.7889     28.82
    0.7990     29.16
    0.8090     29.52
    0.8191     29.88
    0.8291     30.25
    0.8392     30.63
    0.8492     31.02
    0.8593     31.42
    0.8693     31.83
    0.8794     32.27
    0.8894     32.72
    0.8995     33.19
    0.9095     33.70
    0.9196     34.24
    0.9296     34.85
    0.9397     35.53
    0.9497     36.33
    0.9598     37.34
    0.9698     38.80
    0.9799     41.81
    0.9899     56.13
    1.0000     66.30
