#      CDF      prot
#             (days)
    0.0023      0.64
    0.0124      2.48
    0.0224      4.02
    0.0325      5.28
    0.0426      6.33
    0.0527      7.20
    0.0627      7.95
    0.0728      8.61
    0.0829      9.21
    0.0930      9.75
    0.1031     10.26
    0.1131     10.73
    0.1232     11.18
    0.1333     11.61
    0.1434     12.02
    0.1534     12.41
    0.1635     12.80
    0.1736     13.17
    0.1837     13.54
    0.1938     13.89
    0.2038     14.24
    0.2139     14.59
    0.2240     14.93
    0.2341     15.26
    0.2442     15.59
    0.2542     15.92
    0.2643     16.25
    0.2744     16.57
    0.2845     16.89
    0.2945     17.20
    0.3046     17.52
    0.3147     17.83
    0.3248     18.14
    0.3349     18.44
    0.3449     18.75
    0.3550     19.05
    0.3651     19.35
    0.3752     19.65
    0.3852     19.94
    0.3953     20.23
    0.4054     20.52
    0.4155     20.81
    0.4256     21.09
    0.4356     21.37
    0.4457     21.65
    0.4558     21.92
    0.4659     22.19
    0.4759     22.46
    0.4860     22.73
    0.4961     22.99
    0.5062     23.26
    0.5163     23.52
    0.5263     23.78
    0.5364     24.04
    0.5465     24.29
    0.5566     24.55
    0.5666     24.80
    0.5767     25.06
    0.5868     25.31
    0.5969     25.57
    0.6070     25.83
    0.6170     26.08
    0.6271     26.34
    0.6372     26.60
    0.6473     26.86
    0.6573     27.12
    0.6674     27.39
    0.6775     27.65
    0.6876     27.93
    0.6977     28.20
    0.7077     28.48
    0.7178     28.77
    0.7279     29.06
    0.7380     29.35
    0.7481     29.65
    0.7581     29.96
    0.7682     30.28
    0.7783     30.61
    0.7884     30.94
    0.7984     31.29
    0.8085     31.64
    0.8186     32.01
    0.8287     32.40
    0.8388     32.80
    0.8488     33.21
    0.8589     33.64
    0.8690     34.10
    0.8791     34.58
    0.8891     35.08
    0.8992     35.61
    0.9093     36.18
    0.9194     36.79
    0.9295     37.46
    0.9395     38.18
    0.9496     38.99
    0.9597     39.91
    0.9698     41.00
    0.9798     42.39
    0.9899     44.34
    1.0000     47.73
