#      CDF      prot
#             (days)
    0.0033      0.28
    0.0134      1.44
    0.0235      2.37
    0.0335      3.16
    0.0436      3.86
    0.0537      4.48
    0.0637      5.04
    0.0738      5.55
    0.0839      6.03
    0.0939      6.47
    0.1040      6.89
    0.1141      7.29
    0.1241      7.67
    0.1342      8.04
    0.1443      8.39
    0.1543      8.74
    0.1644      9.08
    0.1745      9.41
    0.1845      9.74
    0.1946     10.07
    0.2047     10.39
    0.2147     10.71
    0.2248     11.03
    0.2349     11.34
    0.2449     11.66
    0.2550     11.98
    0.2651     12.29
    0.2751     12.60
    0.2852     12.91
    0.2953     13.22
    0.3053     13.53
    0.3154     13.84
    0.3255     14.14
    0.3355     14.44
    0.3456     14.74
    0.3557     15.03
    0.3657     15.32
    0.3758     15.60
    0.3859     15.88
    0.3960     16.16
    0.4060     16.43
    0.4161     16.71
    0.4262     16.97
    0.4362     17.24
    0.4463     17.50
    0.4564     17.76
    0.4664     18.02
    0.4765     18.27
    0.4866     18.53
    0.4966     18.78
    0.5067     19.03
    0.5168     19.28
    0.5268     19.53
    0.5369     19.78
    0.5470     20.03
    0.5570     20.28
    0.5671     20.53
    0.5772     20.78
    0.5872     21.03
    0.5973     21.28
    0.6074     21.53
    0.6174     21.78
    0.6275     22.03
    0.6376     22.28
    0.6476     22.54
    0.6577     22.79
    0.6678     23.05
    0.6778     23.31
    0.6879     23.57
    0.6980     23.83
    0.7080     24.10
    0.7181     24.36
    0.7282     24.63
    0.7382     24.90
    0.7483     25.17
    0.7584     25.45
    0.7684     25.73
    0.7785     26.00
    0.7886     26.29
    0.7987     26.57
    0.8087     26.86
    0.8188     27.16
    0.8289     27.45
    0.8389     27.76
    0.8490     28.07
    0.8591     28.39
    0.8691     28.71
    0.8792     29.05
    0.8893     29.40
    0.8993     29.77
    0.9094     30.16
    0.9195     30.57
    0.9295     31.02
    0.9396     31.52
    0.9497     32.08
    0.9597     32.75
    0.9698     33.59
    0.9799     34.80
    0.9899     37.33
    1.0000     46.92
