#      CDF      prot
#             (days)
    0.0192      0.39
    0.0291      0.53
    0.0390      0.65
    0.0489      0.77
    0.0588      0.88
    0.0687      0.98
    0.0786      1.08
    0.0885      1.18
    0.0985      1.28
    0.1084      1.37
    0.1183      1.45
    0.1282      1.54
    0.1381      1.62
    0.1480      1.70
    0.1579      1.78
    0.1678      1.86
    0.1777      1.94
    0.1876      2.01
    0.1975      2.09
    0.2074      2.16
    0.2173      2.23
    0.2272      2.30
    0.2372      2.37
    0.2471      2.44
    0.2570      2.51
    0.2669      2.58
    0.2768      2.64
    0.2867      2.71
    0.2966      2.78
    0.3065      2.84
    0.3164      2.91
    0.3263      2.97
    0.3362      3.04
    0.3461      3.10
    0.3560      3.17
    0.3659      3.23
    0.3759      3.30
    0.3858      3.36
    0.3957      3.43
    0.4056      3.49
    0.4155      3.56
    0.4254      3.62
    0.4353      3.69
    0.4452      3.75
    0.4551      3.82
    0.4650      3.88
    0.4749      3.95
    0.4848      4.02
    0.4947      4.08
    0.5046      4.15
    0.5146      4.22
    0.5245      4.29
    0.5344      4.36
    0.5443      4.43
    0.5542      4.50
    0.5641      4.57
    0.5740      4.65
    0.5839      4.72
    0.5938      4.80
    0.6037      4.88
    0.6136      4.96
    0.6235      5.04
    0.6334      5.13
    0.6433      5.21
    0.6533      5.30
    0.6632      5.39
    0.6731      5.49
    0.6830      5.59
    0.6929      5.69
    0.7028      5.80
    0.7127      5.91
    0.7226      6.03
    0.7325      6.15
    0.7424      6.28
    0.7523      6.42
    0.7622      6.57
    0.7721      6.73
    0.7820      6.90
    0.7920      7.08
    0.8019      7.28
    0.8118      7.50
    0.8217      7.73
    0.8316      7.99
    0.8415      8.26
    0.8514      8.54
    0.8613      8.84
    0.8712      9.16
    0.8811      9.49
    0.8910      9.84
    0.9009     10.22
    0.9108     10.64
    0.9207     11.13
    0.9307     11.70
    0.9406     12.40
    0.9505     13.25
    0.9604     14.20
    0.9703     15.15
    0.9802     16.16
    0.9901     17.56
    1.0000     29.24
