#      CDF      prot
#             (days)
    0.0009      0.33
    0.0110      2.70
    0.0210      3.94
    0.0311      4.83
    0.0412      5.55
    0.0513      6.16
    0.0614      6.71
    0.0715      7.21
    0.0816      7.67
    0.0917      8.11
    0.1018      8.53
    0.1119      8.93
    0.1220      9.32
    0.1321      9.70
    0.1422     10.07
    0.1522     10.44
    0.1623     10.80
    0.1724     11.15
    0.1825     11.50
    0.1926     11.85
    0.2027     12.20
    0.2128     12.55
    0.2229     12.89
    0.2330     13.24
    0.2431     13.58
    0.2532     13.93
    0.2633     14.27
    0.2734     14.61
    0.2834     14.95
    0.2935     15.29
    0.3036     15.63
    0.3137     15.96
    0.3238     16.28
    0.3339     16.60
    0.3440     16.91
    0.3541     17.22
    0.3642     17.51
    0.3743     17.80
    0.3844     18.08
    0.3945     18.35
    0.4046     18.62
    0.4146     18.87
    0.4247     19.13
    0.4348     19.37
    0.4449     19.61
    0.4550     19.84
    0.4651     20.07
    0.4752     20.30
    0.4853     20.52
    0.4954     20.74
    0.5055     20.96
    0.5156     21.17
    0.5257     21.39
    0.5358     21.60
    0.5458     21.81
    0.5559     22.02
    0.5660     22.23
    0.5761     22.44
    0.5862     22.65
    0.5963     22.86
    0.6064     23.08
    0.6165     23.29
    0.6266     23.51
    0.6367     23.73
    0.6468     23.96
    0.6569     24.18
    0.6670     24.41
    0.6770     24.65
    0.6871     24.89
    0.6972     25.13
    0.7073     25.38
    0.7174     25.63
    0.7275     25.89
    0.7376     26.15
    0.7477     26.42
    0.7578     26.69
    0.7679     26.97
    0.7780     27.25
    0.7881     27.53
    0.7982     27.82
    0.8082     28.12
    0.8183     28.41
    0.8284     28.72
    0.8385     29.02
    0.8486     29.33
    0.8587     29.65
    0.8688     29.97
    0.8789     30.30
    0.8890     30.64
    0.8991     30.98
    0.9092     31.35
    0.9193     31.73
    0.9294     32.12
    0.9394     32.55
    0.9495     33.01
    0.9596     33.51
    0.9697     34.07
    0.9798     34.72
    0.9899     35.51
    1.0000     36.55
