#      CDF      prot
#             (days)
    0.0011      0.74
    0.0112      3.40
    0.0213      5.16
    0.0314      6.51
    0.0415      7.58
    0.0516      8.47
    0.0617      9.23
    0.0718      9.90
    0.0819     10.51
    0.0919     11.07
    0.1020     11.58
    0.1121     12.07
    0.1222     12.53
    0.1323     12.97
    0.1424     13.39
    0.1525     13.80
    0.1626     14.20
    0.1727     14.58
    0.1827     14.95
    0.1928     15.32
    0.2029     15.67
    0.2130     16.02
    0.2231     16.36
    0.2332     16.70
    0.2433     17.02
    0.2534     17.34
    0.2635     17.66
    0.2736     17.97
    0.2836     18.28
    0.2937     18.58
    0.3038     18.87
    0.3139     19.17
    0.3240     19.45
    0.3341     19.74
    0.3442     20.02
    0.3543     20.30
    0.3644     20.57
    0.3745     20.85
    0.3845     21.12
    0.3946     21.39
    0.4047     21.65
    0.4148     21.92
    0.4249     22.18
    0.4350     22.44
    0.4451     22.70
    0.4552     22.96
    0.4653     23.22
    0.4753     23.48
    0.4854     23.74
    0.4955     23.99
    0.5056     24.25
    0.5157     24.51
    0.5258     24.77
    0.5359     25.03
    0.5460     25.29
    0.5561     25.55
    0.5662     25.81
    0.5762     26.08
    0.5863     26.35
    0.5964     26.62
    0.6065     26.89
    0.6166     27.16
    0.6267     27.44
    0.6368     27.72
    0.6469     28.00
    0.6570     28.29
    0.6670     28.58
    0.6771     28.88
    0.6872     29.18
    0.6973     29.48
    0.7074     29.79
    0.7175     30.10
    0.7276     30.42
    0.7377     30.74
    0.7478     31.07
    0.7579     31.40
    0.7679     31.74
    0.7780     32.09
    0.7881     32.44
    0.7982     32.80
    0.8083     33.17
    0.8184     33.55
    0.8285     33.94
    0.8386     34.34
    0.8487     34.75
    0.8587     35.17
    0.8688     35.61
    0.8789     36.06
    0.8890     36.53
    0.8991     37.02
    0.9092     37.54
    0.9193     38.07
    0.9294     38.64
    0.9395     39.23
    0.9496     39.87
    0.9596     40.55
    0.9697     41.29
    0.9798     42.11
    0.9899     43.06
    1.0000     44.21
