#      CDF      prot
#             (days)
    0.0037      1.62
    0.0138      2.18
    0.0238      2.66
    0.0339      3.08
    0.0439      3.47
    0.0540      3.83
    0.0641      4.17
    0.0741      4.49
    0.0842      4.80
    0.0943      5.09
    0.1043      5.37
    0.1144      5.64
    0.1245      5.90
    0.1345      6.15
    0.1446      6.40
    0.1546      6.63
    0.1647      6.85
    0.1748      7.07
    0.1848      7.28
    0.1949      7.48
    0.2050      7.68
    0.2150      7.87
    0.2251      8.05
    0.2352      8.23
    0.2452      8.41
    0.2553      8.58
    0.2653      8.74
    0.2754      8.90
    0.2855      9.06
    0.2955      9.22
    0.3056      9.37
    0.3157      9.52
    0.3257      9.66
    0.3358      9.81
    0.3459      9.95
    0.3559     10.09
    0.3660     10.23
    0.3760     10.36
    0.3861     10.49
    0.3962     10.63
    0.4062     10.76
    0.4163     10.89
    0.4264     11.02
    0.4364     11.15
    0.4465     11.27
    0.4566     11.40
    0.4666     11.53
    0.4767     11.66
    0.4868     11.78
    0.4968     11.91
    0.5069     12.04
    0.5169     12.16
    0.5270     12.29
    0.5371     12.42
    0.5471     12.55
    0.5572     12.68
    0.5673     12.81
    0.5773     12.95
    0.5874     13.08
    0.5975     13.22
    0.6075     13.36
    0.6176     13.49
    0.6276     13.64
    0.6377     13.78
    0.6478     13.93
    0.6578     14.08
    0.6679     14.23
    0.6780     14.39
    0.6880     14.54
    0.6981     14.71
    0.7082     14.87
    0.7182     15.04
    0.7283     15.22
    0.7383     15.39
    0.7484     15.58
    0.7585     15.76
    0.7685     15.96
    0.7786     16.16
    0.7887     16.36
    0.7987     16.57
    0.8088     16.79
    0.8189     17.01
    0.8289     17.24
    0.8390     17.48
    0.8490     17.72
    0.8591     17.98
    0.8692     18.24
    0.8792     18.52
    0.8893     18.81
    0.8994     19.11
    0.9094     19.43
    0.9195     19.77
    0.9296     20.13
    0.9396     20.53
    0.9497     20.97
    0.9597     21.47
    0.9698     22.04
    0.9799     22.73
    0.9899     23.60
    1.0000     24.81
