#      CDF      prot
#             (days)
    0.0089      0.32
    0.0189      1.02
    0.0290      1.68
    0.0390      2.29
    0.0490      2.88
    0.0590      3.44
    0.0690      3.98
    0.0790      4.50
    0.0890      5.00
    0.0990      5.48
    0.1090      5.95
    0.1191      6.41
    0.1291      6.85
    0.1391      7.28
    0.1491      7.71
    0.1591      8.12
    0.1691      8.52
    0.1791      8.92
    0.1891      9.31
    0.1991      9.69
    0.2092     10.07
    0.2192     10.44
    0.2292     10.80
    0.2392     11.17
    0.2492     11.52
    0.2592     11.87
    0.2692     12.22
    0.2792     12.57
    0.2892     12.91
    0.2992     13.25
    0.3093     13.59
    0.3193     13.93
    0.3293     14.26
    0.3393     14.59
    0.3493     14.92
    0.3593     15.25
    0.3693     15.58
    0.3793     15.91
    0.3893     16.24
    0.3994     16.57
    0.4094     16.90
    0.4194     17.23
    0.4294     17.55
    0.4394     17.88
    0.4494     18.21
    0.4594     18.54
    0.4694     18.87
    0.4794     19.20
    0.4895     19.54
    0.4995     19.87
    0.5095     20.20
    0.5195     20.54
    0.5295     20.88
    0.5395     21.21
    0.5495     21.55
    0.5595     21.89
    0.5695     22.23
    0.5795     22.57
    0.5896     22.92
    0.5996     23.26
    0.6096     23.61
    0.6196     23.96
    0.6296     24.31
    0.6396     24.66
    0.6496     25.01
    0.6596     25.36
    0.6696     25.72
    0.6797     26.08
    0.6897     26.44
    0.6997     26.80
    0.7097     27.17
    0.7197     27.53
    0.7297     27.91
    0.7397     28.28
    0.7497     28.66
    0.7597     29.05
    0.7698     29.44
    0.7798     29.84
    0.7898     30.24
    0.7998     30.65
    0.8098     31.07
    0.8198     31.50
    0.8298     31.94
    0.8398     32.40
    0.8498     32.87
    0.8598     33.35
    0.8699     33.86
    0.8799     34.39
    0.8899     34.95
    0.8999     35.54
    0.9099     36.18
    0.9199     36.87
    0.9299     37.63
    0.9399     38.48
    0.9499     39.47
    0.9600     40.66
    0.9700     42.22
    0.9800     44.66
    0.9900     57.25
    1.0000     66.62
