#      CDF      prot
#             (days)
    0.0049      1.22
    0.0150      2.00
    0.0250      2.73
    0.0351      3.41
    0.0451      4.06
    0.0552      4.68
    0.0652      5.28
    0.0753      5.86
    0.0853      6.42
    0.0954      6.97
    0.1054      7.51
    0.1155      8.03
    0.1255      8.55
    0.1356      9.05
    0.1456      9.54
    0.1557     10.03
    0.1657     10.51
    0.1758     10.98
    0.1858     11.43
    0.1959     11.89
    0.2059     12.33
    0.2160     12.76
    0.2261     13.19
    0.2361     13.61
    0.2462     14.02
    0.2562     14.42
    0.2663     14.81
    0.2763     15.19
    0.2864     15.57
    0.2964     15.94
    0.3065     16.30
    0.3165     16.66
    0.3266     17.01
    0.3366     17.35
    0.3467     17.69
    0.3567     18.02
    0.3668     18.35
    0.3768     18.67
    0.3869     18.98
    0.3969     19.29
    0.4070     19.60
    0.4170     19.91
    0.4271     20.21
    0.4371     20.50
    0.4472     20.80
    0.4572     21.09
    0.4673     21.38
    0.4773     21.67
    0.4874     21.95
    0.4974     22.24
    0.5075     22.52
    0.5175     22.80
    0.5276     23.08
    0.5376     23.36
    0.5477     23.64
    0.5577     23.92
    0.5678     24.20
    0.5778     24.48
    0.5879     24.76
    0.5979     25.04
    0.6080     25.32
    0.6181     25.60
    0.6281     25.88
    0.6382     26.17
    0.6482     26.46
    0.6583     26.74
    0.6683     27.03
    0.6784     27.33
    0.6884     27.62
    0.6985     27.92
    0.7085     28.22
    0.7186     28.53
    0.7286     28.84
    0.7387     29.15
    0.7487     29.47
    0.7588     29.80
    0.7688     30.13
    0.7789     30.46
    0.7889     30.80
    0.7990     31.15
    0.8090     31.51
    0.8191     31.88
    0.8291     32.25
    0.8392     32.63
    0.8492     33.03
    0.8593     33.44
    0.8693     33.86
    0.8794     34.29
    0.8894     34.75
    0.8995     35.22
    0.9095     35.70
    0.9196     36.22
    0.9296     36.75
    0.9397     37.32
    0.9497     37.92
    0.9598     38.55
    0.9698     39.24
    0.9799     39.98
    0.9899     40.80
    1.0000     41.71
