#      CDF      prot
#             (days)
    0.0034      0.83
    0.0135      2.27
    0.0235      3.61
    0.0336      4.91
    0.0437      6.23
    0.0537      7.59
    0.0638      8.95
    0.0739     10.23
    0.0839     11.36
    0.0940     12.33
    0.1041     13.17
    0.1141     13.90
    0.1242     14.56
    0.1343     15.15
    0.1443     15.69
    0.1544     16.20
    0.1645     16.67
    0.1745     17.12
    0.1846     17.56
    0.1947     17.97
    0.2047     18.38
    0.2148     18.77
    0.2249     19.16
    0.2349     19.54
    0.2450     19.92
    0.2551     20.29
    0.2651     20.66
    0.2752     21.03
    0.2853     21.40
    0.2953     21.77
    0.3054     22.14
    0.3155     22.52
    0.3255     22.90
    0.3356     23.29
    0.3457     23.68
    0.3557     24.07
    0.3658     24.47
    0.3759     24.87
    0.3859     25.28
    0.3960     25.70
    0.4061     26.12
    0.4161     26.53
    0.4262     26.96
    0.4363     27.38
    0.4463     27.79
    0.4564     28.21
    0.4665     28.62
    0.4765     29.03
    0.4866     29.43
    0.4967     29.83
    0.5067     30.22
    0.5168     30.60
    0.5269     30.98
    0.5369     31.36
    0.5470     31.72
    0.5571     32.09
    0.5671     32.44
    0.5772     32.80
    0.5873     33.15
    0.5973     33.49
    0.6074     33.84
    0.6175     34.18
    0.6275     34.52
    0.6376     34.86
    0.6477     35.19
    0.6577     35.53
    0.6678     35.87
    0.6779     36.21
    0.6879     36.55
    0.6980     36.89
    0.7081     37.24
    0.7181     37.59
    0.7282     37.94
    0.7383     38.29
    0.7483     38.65
    0.7584     39.02
    0.7685     39.39
    0.7785     39.77
    0.7886     40.16
    0.7987     40.55
    0.8087     40.96
    0.8188     41.38
    0.8289     41.80
    0.8389     42.24
    0.8490     42.70
    0.8591     43.17
    0.8691     43.65
    0.8792     44.16
    0.8893     44.69
    0.8993     45.24
    0.9094     45.82
    0.9195     46.44
    0.9295     47.09
    0.9396     47.78
    0.9497     48.54
    0.9597     49.36
    0.9698     50.27
    0.9799     51.32
    0.9899     52.56
    1.0000     54.16
