#      CDF      prot
#             (days)
    0.0048      0.34
    0.0148      1.25
    0.0249      2.02
    0.0349      2.71
    0.0450      3.35
    0.0550      3.93
    0.0651      4.47
    0.0751      4.98
    0.0852      5.46
    0.0952      5.90
    0.1053      6.32
    0.1153      6.72
    0.1254      7.09
    0.1354      7.44
    0.1455      7.78
    0.1555      8.11
    0.1656      8.42
    0.1757      8.72
    0.1857      9.01
    0.1958      9.29
    0.2058      9.56
    0.2159      9.83
    0.2259     10.09
    0.2360     10.34
    0.2460     10.60
    0.2561     10.84
    0.2661     11.09
    0.2762     11.33
    0.2862     11.57
    0.2963     11.81
    0.3063     12.05
    0.3164     12.28
    0.3264     12.52
    0.3365     12.75
    0.3466     12.99
    0.3566     13.22
    0.3667     13.45
    0.3767     13.68
    0.3868     13.91
    0.3968     14.14
    0.4069     14.37
    0.4169     14.60
    0.4270     14.83
    0.4370     15.06
    0.4471     15.29
    0.4571     15.52
    0.4672     15.75
    0.4772     15.97
    0.4873     16.20
    0.4974     16.43
    0.5074     16.66
    0.5175     16.88
    0.5275     17.11
    0.5376     17.34
    0.5476     17.57
    0.5577     17.80
    0.5677     18.03
    0.5778     18.25
    0.5878     18.48
    0.5979     18.71
    0.6079     18.95
    0.6180     19.18
    0.6280     19.41
    0.6381     19.64
    0.6481     19.88
    0.6582     20.11
    0.6683     20.35
    0.6783     20.58
    0.6884     20.82
    0.6984     21.05
    0.7085     21.29
    0.7185     21.53
    0.7286     21.77
    0.7386     22.01
    0.7487     22.25
    0.7587     22.49
    0.7688     22.74
    0.7788     22.99
    0.7889     23.24
    0.7989     23.49
    0.8090     23.75
    0.8190     24.01
    0.8291     24.28
    0.8392     24.56
    0.8492     24.85
    0.8593     25.14
    0.8693     25.45
    0.8794     25.77
    0.8894     26.12
    0.8995     26.48
    0.9095     26.88
    0.9196     27.31
    0.9296     27.79
    0.9397     28.35
    0.9497     29.02
    0.9598     29.88
    0.9698     31.10
    0.9799     33.28
    0.9899     38.12
    1.0000     51.30
