#      CDF      prot
#             (days)
    0.0007      0.37
    0.0108      3.12
    0.0209      4.37
    0.0310      5.21
    0.0411      5.86
    0.0512      6.41
    0.0613      6.89
    0.0713      7.33
    0.0814      7.73
    0.0915      8.10
    0.1016      8.46
    0.1117      8.80
    0.1218      9.12
    0.1319      9.44
    0.1420      9.75
    0.1521     10.05
    0.1622     10.35
    0.1723     10.64
    0.1824     10.92
    0.1925     11.21
    0.2026     11.49
    0.2127     11.77
    0.2228     12.04
    0.2329     12.32
    0.2429     12.59
    0.2530     12.86
    0.2631     13.13
    0.2732     13.40
    0.2833     13.67
    0.2934     13.94
    0.3035     14.21
    0.3136     14.47
    0.3237     14.74
    0.3338     15.00
    0.3439     15.26
    0.3540     15.52
    0.3641     15.78
    0.3742     16.03
    0.3843     16.29
    0.3944     16.54
    0.4045     16.79
    0.4145     17.03
    0.4246     17.28
    0.4347     17.53
    0.4448     17.77
    0.4549     18.01
    0.4650     18.25
    0.4751     18.50
    0.4852     18.74
    0.4953     18.98
    0.5054     19.22
    0.5155     19.45
    0.5256     19.69
    0.5357     19.93
    0.5458     20.17
    0.5559     20.41
    0.5660     20.65
    0.5761     20.90
    0.5861     21.14
    0.5962     21.38
    0.6063     21.62
    0.6164     21.87
    0.6265     22.11
    0.6366     22.36
    0.6467     22.60
    0.6568     22.85
    0.6669     23.09
    0.6770     23.34
    0.6871     23.59
    0.6972     23.84
    0.7073     24.10
    0.7174     24.35
    0.7275     24.60
    0.7376     24.86
    0.7476     25.12
    0.7577     25.38
    0.7678     25.65
    0.7779     25.91
    0.7880     26.18
    0.7981     26.45
    0.8082     26.72
    0.8183     27.00
    0.8284     27.28
    0.8385     27.57
    0.8486     27.86
    0.8587     28.16
    0.8688     28.46
    0.8789     28.78
    0.8890     29.10
    0.8991     29.44
    0.9092     29.79
    0.9192     30.16
    0.9293     30.56
    0.9394     30.99
    0.9495     31.46
    0.9596     31.99
    0.9697     32.60
    0.9798     33.34
    0.9899     34.32
    1.0000     35.88
