#      CDF      prot
#             (days)
    0.0100      0.22
    0.0200      0.66
    0.0300      1.03
    0.0400      1.34
    0.0500      1.63
    0.0600      1.89
    0.0700      2.13
    0.0800      2.36
    0.0900      2.57
    0.1000      2.78
    0.1100      2.98
    0.1200      3.18
    0.1300      3.37
    0.1400      3.55
    0.1500      3.74
    0.1600      3.92
    0.1700      4.09
    0.1800      4.27
    0.1900      4.44
    0.2000      4.61
    0.2100      4.78
    0.2200      4.94
    0.2300      5.11
    0.2400      5.27
    0.2500      5.43
    0.2600      5.59
    0.2700      5.75
    0.2800      5.91
    0.2900      6.06
    0.3000      6.22
    0.3100      6.37
    0.3200      6.51
    0.3300      6.66
    0.3400      6.81
    0.3500      6.95
    0.3600      7.09
    0.3700      7.23
    0.3800      7.37
    0.3900      7.51
    0.4000      7.64
    0.4100      7.78
    0.4200      7.91
    0.4300      8.04
    0.4400      8.17
    0.4500      8.30
    0.4600      8.43
    0.4700      8.56
    0.4800      8.69
    0.4900      8.82
    0.5000      8.94
    0.5100      9.07
    0.5200      9.20
    0.5300      9.33
    0.5400      9.45
    0.5500      9.58
    0.5600      9.71
    0.5700      9.84
    0.5800      9.97
    0.5900     10.10
    0.6000     10.23
    0.6100     10.36
    0.6200     10.49
    0.6300     10.63
    0.6400     10.76
    0.6500     10.90
    0.6600     11.04
    0.6700     11.18
    0.6800     11.32
    0.6900     11.47
    0.7000     11.61
    0.7100     11.76
    0.7200     11.92
    0.7300     12.07
    0.7400     12.23
    0.7500     12.40
    0.7600     12.56
    0.7700     12.74
    0.7800     12.92
    0.7900     13.10
    0.8000     13.30
    0.8100     13.50
    0.8200     13.71
    0.8300     13.93
    0.8400     14.16
    0.8500     14.41
    0.8600     14.68
    0.8700     14.98
    0.8800     15.30
    0.8900     15.66
    0.9000     16.06
    0.9100     16.52
    0.9200     17.05
    0.9300     17.68
    0.9400     18.42
    0.9500     19.31
    0.9600     20.42
    0.9700     21.84
    0.9800     23.60
    0.9900     26.06
    1.0000     58.75
