#      CDF      prot
#             (days)
    0.0027      0.25
    0.0127      1.98
    0.0228      3.38
    0.0329      4.52
    0.0430      5.44
    0.0530      6.20
    0.0631      6.85
    0.0732      7.42
    0.0833      7.93
    0.0933      8.39
    0.1034      8.83
    0.1135      9.25
    0.1235      9.64
    0.1336     10.02
    0.1437     10.40
    0.1538     10.76
    0.1638     11.13
    0.1739     11.49
    0.1840     11.85
    0.1941     12.21
    0.2041     12.57
    0.2142     12.93
    0.2243     13.29
    0.2344     13.65
    0.2444     14.01
    0.2545     14.37
    0.2646     14.72
    0.2747     15.07
    0.2847     15.41
    0.2948     15.74
    0.3049     16.06
    0.3150     16.38
    0.3250     16.69
    0.3351     16.99
    0.3452     17.28
    0.3553     17.56
    0.3653     17.84
    0.3754     18.11
    0.3855     18.37
    0.3956     18.63
    0.4056     18.88
    0.4157     19.12
    0.4258     19.37
    0.4358     19.60
    0.4459     19.84
    0.4560     20.07
    0.4661     20.29
    0.4761     20.52
    0.4862     20.74
    0.4963     20.96
    0.5064     21.18
    0.5164     21.39
    0.5265     21.61
    0.5366     21.82
    0.5467     22.04
    0.5567     22.25
    0.5668     22.46
    0.5769     22.68
    0.5870     22.89
    0.5970     23.10
    0.6071     23.32
    0.6172     23.54
    0.6273     23.75
    0.6373     23.97
    0.6474     24.20
    0.6575     24.42
    0.6676     24.65
    0.6776     24.88
    0.6877     25.11
    0.6978     25.34
    0.7078     25.58
    0.7179     25.83
    0.7280     26.07
    0.7381     26.32
    0.7481     26.57
    0.7582     26.83
    0.7683     27.09
    0.7784     27.36
    0.7884     27.63
    0.7985     27.90
    0.8086     28.18
    0.8187     28.46
    0.8287     28.75
    0.8388     29.05
    0.8489     29.35
    0.8590     29.66
    0.8690     29.97
    0.8791     30.30
    0.8892     30.64
    0.8993     30.99
    0.9093     31.36
    0.9194     31.75
    0.9295     32.17
    0.9396     32.63
    0.9496     33.14
    0.9597     33.73
    0.9698     34.45
    0.9799     35.42
    0.9899     37.11
    1.0000     54.72
