#      CDF      prot
#             (days)
    0.0045      4.84
    0.0146      5.31
    0.0246      5.75
    0.0347      6.16
    0.0447      6.54
    0.0548      6.90
    0.0648      7.24
    0.0749      7.57
    0.0850      7.89
    0.0950      8.19
    0.1051      8.49
    0.1151      8.78
    0.1252      9.06
    0.1352      9.34
    0.1453      9.61
    0.1553      9.87
    0.1654     10.13
    0.1755     10.38
    0.1855     10.63
    0.1956     10.88
    0.2056     11.12
    0.2157     11.36
    0.2257     11.59
    0.2358     11.82
    0.2458     12.04
    0.2559     12.27
    0.2660     12.49
    0.2760     12.70
    0.2861     12.92
    0.2961     13.13
    0.3062     13.34
    0.3162     13.54
    0.3263     13.75
    0.3363     13.95
    0.3464     14.15
    0.3565     14.34
    0.3665     14.54
    0.3766     14.73
    0.3866     14.92
    0.3967     15.11
    0.4067     15.30
    0.4168     15.49
    0.4268     15.68
    0.4369     15.86
    0.4470     16.05
    0.4570     16.23
    0.4671     16.41
    0.4771     16.60
    0.4872     16.78
    0.4972     16.96
    0.5073     17.14
    0.5173     17.32
    0.5274     17.50
    0.5375     17.69
    0.5475     17.87
    0.5576     18.05
    0.5676     18.23
    0.5777     18.42
    0.5877     18.60
    0.5978     18.78
    0.6078     18.97
    0.6179     19.15
    0.6279     19.34
    0.6380     19.53
    0.6481     19.71
    0.6581     19.90
    0.6682     20.09
    0.6782     20.29
    0.6883     20.48
    0.6983     20.67
    0.7084     20.87
    0.7184     21.06
    0.7285     21.26
    0.7386     21.46
    0.7486     21.66
    0.7587     21.86
    0.7687     22.06
    0.7788     22.27
    0.7888     22.47
    0.7989     22.68
    0.8089     22.89
    0.8190     23.10
    0.8291     23.31
    0.8391     23.53
    0.8492     23.75
    0.8592     23.97
    0.8693     24.19
    0.8793     24.42
    0.8894     24.65
    0.8994     24.88
    0.9095     25.12
    0.9196     25.37
    0.9296     25.62
    0.9397     25.88
    0.9497     26.15
    0.9598     26.42
    0.9698     26.71
    0.9799     27.02
    0.9899     27.34
    1.0000     27.68
