#      CDF      prot
#             (days)
    0.0021      0.45
    0.0122      1.57
    0.0223      2.39
    0.0324      3.05
    0.0424      3.61
    0.0525      4.10
    0.0626      4.55
    0.0727      4.95
    0.0828      5.33
    0.0928      5.68
    0.1029      6.02
    0.1130      6.34
    0.1231      6.65
    0.1332      6.95
    0.1432      7.24
    0.1533      7.52
    0.1634      7.80
    0.1735      8.07
    0.1836      8.34
    0.1936      8.61
    0.2037      8.88
    0.2138      9.14
    0.2239      9.41
    0.2340      9.67
    0.2440      9.94
    0.2541     10.20
    0.2642     10.47
    0.2743     10.74
    0.2844     11.01
    0.2944     11.28
    0.3045     11.55
    0.3146     11.82
    0.3247     12.09
    0.3347     12.37
    0.3448     12.64
    0.3549     12.91
    0.3650     13.17
    0.3751     13.44
    0.3851     13.70
    0.3952     13.96
    0.4053     14.22
    0.4154     14.47
    0.4255     14.72
    0.4355     14.97
    0.4456     15.21
    0.4557     15.45
    0.4658     15.69
    0.4759     15.92
    0.4859     16.15
    0.4960     16.38
    0.5061     16.60
    0.5162     16.82
    0.5263     17.04
    0.5363     17.26
    0.5464     17.48
    0.5565     17.69
    0.5666     17.90
    0.5767     18.11
    0.5867     18.31
    0.5968     18.52
    0.6069     18.72
    0.6170     18.92
    0.6271     19.12
    0.6371     19.32
    0.6472     19.51
    0.6573     19.70
    0.6674     19.90
    0.6775     20.09
    0.6875     20.28
    0.6976     20.47
    0.7077     20.66
    0.7178     20.85
    0.7279     21.04
    0.7379     21.23
    0.7480     21.42
    0.7581     21.61
    0.7682     21.80
    0.7782     22.00
    0.7883     22.19
    0.7984     22.39
    0.8085     22.60
    0.8186     22.81
    0.8286     23.02
    0.8387     23.24
    0.8488     23.46
    0.8589     23.70
    0.8690     23.94
    0.8790     24.20
    0.8891     24.46
    0.8992     24.75
    0.9093     25.06
    0.9194     25.39
    0.9294     25.75
    0.9395     26.15
    0.9496     26.62
    0.9597     27.15
    0.9698     27.80
    0.9798     28.60
    0.9899     29.63
    1.0000     31.08
