#      CDF      prot
#             (days)
    0.0667      0.53
    0.0762      0.61
    0.0856      0.69
    0.0950      0.77
    0.1044      0.85
    0.1139      0.93
    0.1233      1.00
    0.1327      1.07
    0.1421      1.15
    0.1516      1.22
    0.1610      1.29
    0.1704      1.36
    0.1799      1.43
    0.1893      1.50
    0.1987      1.57
    0.2081      1.64
    0.2176      1.71
    0.2270      1.78
    0.2364      1.85
    0.2458      1.91
    0.2553      1.98
    0.2647      2.05
    0.2741      2.11
    0.2836      2.18
    0.2930      2.24
    0.3024      2.31
    0.3118      2.38
    0.3213      2.44
    0.3307      2.51
    0.3401      2.57
    0.3495      2.64
    0.3590      2.71
    0.3684      2.77
    0.3778      2.84
    0.3872      2.91
    0.3967      2.97
    0.4061      3.04
    0.4155      3.11
    0.4250      3.17
    0.4344      3.24
    0.4438      3.31
    0.4532      3.38
    0.4627      3.45
    0.4721      3.52
    0.4815      3.59
    0.4909      3.66
    0.5004      3.73
    0.5098      3.80
    0.5192      3.88
    0.5287      3.95
    0.5381      4.02
    0.5475      4.10
    0.5569      4.18
    0.5664      4.25
    0.5758      4.33
    0.5852      4.41
    0.5946      4.49
    0.6041      4.58
    0.6135      4.66
    0.6229      4.74
    0.6323      4.83
    0.6418      4.92
    0.6512      5.01
    0.6606      5.10
    0.6701      5.20
    0.6795      5.30
    0.6889      5.40
    0.6983      5.50
    0.7078      5.60
    0.7172      5.71
    0.7266      5.82
    0.7360      5.94
    0.7455      6.06
    0.7549      6.19
    0.7643      6.32
    0.7738      6.45
    0.7832      6.59
    0.7926      6.74
    0.8020      6.90
    0.8115      7.06
    0.8209      7.24
    0.8303      7.43
    0.8397      7.63
    0.8492      7.84
    0.8586      8.08
    0.8680      8.34
    0.8774      8.62
    0.8869      8.94
    0.8963      9.30
    0.9057      9.72
    0.9152     10.22
    0.9246     10.84
    0.9340     11.65
    0.9434     12.76
    0.9529     14.21
    0.9623     15.75
    0.9717     17.34
    0.9811     19.50
    0.9906     23.79
    1.0000     63.07
