#      CDF      prot
#             (days)
    0.0015      0.45
    0.0116      2.88
    0.0217      4.72
    0.0318      6.11
    0.0418      7.20
    0.0519      8.08
    0.0620      8.83
    0.0721      9.50
    0.0822     10.10
    0.0923     10.65
    0.1024     11.18
    0.1124     11.67
    0.1225     12.14
    0.1326     12.59
    0.1427     13.03
    0.1528     13.46
    0.1629     13.87
    0.1730     14.28
    0.1830     14.68
    0.1931     15.07
    0.2032     15.46
    0.2133     15.84
    0.2234     16.22
    0.2335     16.60
    0.2436     16.97
    0.2536     17.33
    0.2637     17.69
    0.2738     18.05
    0.2839     18.41
    0.2940     18.76
    0.3041     19.10
    0.3142     19.44
    0.3242     19.78
    0.3343     20.11
    0.3444     20.44
    0.3545     20.76
    0.3646     21.08
    0.3747     21.39
    0.3848     21.69
    0.3948     22.00
    0.4049     22.29
    0.4150     22.59
    0.4251     22.87
    0.4352     23.16
    0.4453     23.44
    0.4554     23.71
    0.4655     23.99
    0.4755     24.25
    0.4856     24.52
    0.4957     24.79
    0.5058     25.05
    0.5159     25.31
    0.5260     25.57
    0.5361     25.83
    0.5461     26.08
    0.5562     26.34
    0.5663     26.59
    0.5764     26.85
    0.5865     27.10
    0.5966     27.36
    0.6067     27.62
    0.6167     27.87
    0.6268     28.13
    0.6369     28.39
    0.6470     28.66
    0.6571     28.92
    0.6672     29.19
    0.6773     29.46
    0.6873     29.73
    0.6974     30.01
    0.7075     30.29
    0.7176     30.58
    0.7277     30.87
    0.7378     31.17
    0.7479     31.47
    0.7579     31.78
    0.7680     32.09
    0.7781     32.42
    0.7882     32.75
    0.7983     33.08
    0.8084     33.43
    0.8185     33.79
    0.8285     34.15
    0.8386     34.53
    0.8487     34.92
    0.8588     35.32
    0.8689     35.73
    0.8790     36.15
    0.8891     36.59
    0.8991     37.04
    0.9092     37.51
    0.9193     38.00
    0.9294     38.52
    0.9395     39.06
    0.9496     39.64
    0.9597     40.26
    0.9697     40.95
    0.9798     41.72
    0.9899     42.62
    1.0000     43.76
