#      CDF      prot
#             (days)
    0.0024      1.31
    0.0125      2.88
    0.0225      4.10
    0.0326      5.11
    0.0427      5.99
    0.0528      6.77
    0.0628      7.49
    0.0729      8.16
    0.0830      8.80
    0.0931      9.40
    0.1032      9.98
    0.1132     10.53
    0.1233     11.07
    0.1334     11.60
    0.1435     12.11
    0.1535     12.61
    0.1636     13.10
    0.1737     13.58
    0.1838     14.04
    0.1938     14.50
    0.2039     14.94
    0.2140     15.37
    0.2241     15.79
    0.2342     16.20
    0.2442     16.60
    0.2543     16.99
    0.2644     17.37
    0.2745     17.74
    0.2845     18.11
    0.2946     18.46
    0.3047     18.81
    0.3148     19.15
    0.3248     19.48
    0.3349     19.81
    0.3450     20.13
    0.3551     20.44
    0.3652     20.75
    0.3752     21.05
    0.3853     21.35
    0.3954     21.65
    0.4055     21.94
    0.4155     22.23
    0.4256     22.51
    0.4357     22.79
    0.4458     23.07
    0.4558     23.34
    0.4659     23.61
    0.4760     23.88
    0.4861     24.14
    0.4962     24.41
    0.5062     24.67
    0.5163     24.92
    0.5264     25.18
    0.5365     25.44
    0.5465     25.69
    0.5566     25.94
    0.5667     26.19
    0.5768     26.44
    0.5868     26.69
    0.5969     26.93
    0.6070     27.18
    0.6171     27.43
    0.6272     27.67
    0.6372     27.92
    0.6473     28.17
    0.6574     28.41
    0.6675     28.66
    0.6775     28.91
    0.6876     29.16
    0.6977     29.41
    0.7078     29.67
    0.7178     29.92
    0.7279     30.18
    0.7380     30.44
    0.7481     30.71
    0.7582     30.98
    0.7682     31.25
    0.7783     31.53
    0.7884     31.81
    0.7985     32.11
    0.8085     32.40
    0.8186     32.71
    0.8287     33.03
    0.8388     33.36
    0.8488     33.70
    0.8589     34.06
    0.8690     34.43
    0.8791     34.82
    0.8892     35.24
    0.8992     35.69
    0.9093     36.17
    0.9194     36.70
    0.9295     37.28
    0.9395     37.93
    0.9496     38.68
    0.9597     39.56
    0.9698     40.64
    0.9798     42.01
    0.9899     43.85
    1.0000     46.44
