#      CDF      prot
#             (days)
    0.0104      9.00
    0.0204      9.36
    0.0304      9.70
    0.0404     10.03
    0.0504     10.34
    0.0603     10.64
    0.0703     10.94
    0.0803     11.23
    0.0903     11.51
    0.1003     11.78
    0.1103     12.05
    0.1203     12.31
    0.1303     12.57
    0.1403     12.83
    0.1503     13.08
    0.1603     13.33
    0.1703     13.58
    0.1803     13.83
    0.1903     14.08
    0.2003     14.32
    0.2103     14.57
    0.2203     14.81
    0.2303     15.06
    0.2403     15.30
    0.2503     15.55
    0.2603     15.79
    0.2703     16.04
    0.2803     16.29
    0.2903     16.54
    0.3003     16.79
    0.3103     17.04
    0.3203     17.30
    0.3302     17.56
    0.3402     17.82
    0.3502     18.09
    0.3602     18.35
    0.3702     18.63
    0.3802     18.90
    0.3902     19.18
    0.4002     19.47
    0.4102     19.76
    0.4202     20.05
    0.4302     20.35
    0.4402     20.65
    0.4502     20.96
    0.4602     21.27
    0.4702     21.59
    0.4802     21.91
    0.4902     22.24
    0.5002     22.57
    0.5102     22.91
    0.5202     23.25
    0.5302     23.59
    0.5402     23.94
    0.5502     24.29
    0.5602     24.64
    0.5702     25.00
    0.5802     25.36
    0.5902     25.72
    0.6001     26.08
    0.6101     26.45
    0.6201     26.81
    0.6301     27.17
    0.6401     27.54
    0.6501     27.91
    0.6601     28.27
    0.6701     28.64
    0.6801     29.01
    0.6901     29.38
    0.7001     29.75
    0.7101     30.12
    0.7201     30.50
    0.7301     30.88
    0.7401     31.25
    0.7501     31.64
    0.7601     32.02
    0.7701     32.41
    0.7801     32.80
    0.7901     33.20
    0.8001     33.61
    0.8101     34.02
    0.8201     34.44
    0.8301     34.86
    0.8401     35.30
    0.8501     35.75
    0.8601     36.21
    0.8700     36.69
    0.8800     37.18
    0.8900     37.70
    0.9000     38.24
    0.9100     38.81
    0.9200     39.41
    0.9300     40.06
    0.9400     40.76
    0.9500     41.52
    0.9600     42.38
    0.9700     43.36
    0.9800     44.50
    0.9900     45.89
    1.0000     47.68
