#      CDF      prot
#             (days)
    0.0028      0.34
    0.0129      1.98
    0.0230      3.37
    0.0331      4.56
    0.0431      5.58
    0.0532      6.43
    0.0633      7.17
    0.0733      7.81
    0.0834      8.38
    0.0935      8.90
    0.1036      9.38
    0.1136      9.83
    0.1237     10.26
    0.1338     10.66
    0.1439     11.06
    0.1539     11.43
    0.1640     11.80
    0.1741     12.17
    0.1841     12.52
    0.1942     12.87
    0.2043     13.22
    0.2144     13.56
    0.2244     13.91
    0.2345     14.25
    0.2446     14.59
    0.2546     14.93
    0.2647     15.26
    0.2748     15.60
    0.2849     15.94
    0.2949     16.27
    0.3050     16.61
    0.3151     16.94
    0.3252     17.28
    0.3352     17.61
    0.3453     17.94
    0.3554     18.27
    0.3654     18.60
    0.3755     18.94
    0.3856     19.27
    0.3957     19.60
    0.4057     19.93
    0.4158     20.26
    0.4259     20.59
    0.4359     20.92
    0.4460     21.24
    0.4561     21.57
    0.4662     21.90
    0.4762     22.23
    0.4863     22.55
    0.4964     22.87
    0.5065     23.19
    0.5165     23.51
    0.5266     23.83
    0.5367     24.14
    0.5467     24.45
    0.5568     24.76
    0.5669     25.07
    0.5770     25.37
    0.5870     25.67
    0.5971     25.96
    0.6072     26.26
    0.6173     26.55
    0.6273     26.84
    0.6374     27.12
    0.6475     27.41
    0.6575     27.69
    0.6676     27.98
    0.6777     28.26
    0.6878     28.54
    0.6978     28.83
    0.7079     29.11
    0.7180     29.39
    0.7280     29.68
    0.7381     29.97
    0.7482     30.26
    0.7583     30.56
    0.7683     30.86
    0.7784     31.16
    0.7885     31.47
    0.7986     31.79
    0.8086     32.11
    0.8187     32.44
    0.8288     32.78
    0.8388     33.14
    0.8489     33.50
    0.8590     33.88
    0.8691     34.27
    0.8791     34.68
    0.8892     35.12
    0.8993     35.58
    0.9093     36.08
    0.9194     36.62
    0.9295     37.21
    0.9396     37.88
    0.9496     38.64
    0.9597     39.55
    0.9698     40.70
    0.9799     42.30
    0.9899     45.02
    1.0000     53.51
