#      CDF      prot
#             (days)
    0.0032      0.97
    0.0133      2.19
    0.0233      3.19
    0.0334      4.06
    0.0435      4.84
    0.0536      5.54
    0.0636      6.19
    0.0737      6.79
    0.0838      7.36
    0.0938      7.89
    0.1039      8.40
    0.1140      8.88
    0.1240      9.35
    0.1341      9.79
    0.1442     10.22
    0.1542     10.64
    0.1643     11.05
    0.1744     11.44
    0.1844     11.83
    0.1945     12.21
    0.2046     12.58
    0.2146     12.95
    0.2247     13.32
    0.2348     13.67
    0.2449     14.03
    0.2549     14.38
    0.2650     14.74
    0.2751     15.09
    0.2851     15.44
    0.2952     15.79
    0.3053     16.13
    0.3153     16.48
    0.3254     16.83
    0.3355     17.18
    0.3455     17.53
    0.3556     17.87
    0.3657     18.22
    0.3757     18.57
    0.3858     18.91
    0.3959     19.26
    0.4060     19.60
    0.4160     19.94
    0.4261     20.28
    0.4362     20.61
    0.4462     20.94
    0.4563     21.27
    0.4664     21.60
    0.4764     21.92
    0.4865     22.23
    0.4966     22.55
    0.5066     22.86
    0.5167     23.16
    0.5268     23.47
    0.5368     23.77
    0.5469     24.06
    0.5570     24.36
    0.5670     24.65
    0.5771     24.94
    0.5872     25.23
    0.5973     25.51
    0.6073     25.80
    0.6174     26.08
    0.6275     26.37
    0.6375     26.65
    0.6476     26.93
    0.6577     27.22
    0.6677     27.50
    0.6778     27.78
    0.6879     28.07
    0.6979     28.36
    0.7080     28.65
    0.7181     28.94
    0.7281     29.23
    0.7382     29.53
    0.7483     29.83
    0.7584     30.13
    0.7684     30.43
    0.7785     30.74
    0.7886     31.06
    0.7986     31.38
    0.8087     31.70
    0.8188     32.03
    0.8288     32.37
    0.8389     32.72
    0.8490     33.08
    0.8590     33.45
    0.8691     33.83
    0.8792     34.22
    0.8892     34.63
    0.8993     35.07
    0.9094     35.52
    0.9195     36.02
    0.9295     36.55
    0.9396     37.13
    0.9497     37.78
    0.9597     38.54
    0.9698     39.46
    0.9799     40.66
    0.9899     42.47
    1.0000     46.01
