#      CDF      prot
#             (days)
    0.0218      0.52
    0.0316      0.61
    0.0415      0.69
    0.0514      0.77
    0.0613      0.85
    0.0712      0.92
    0.0810      1.00
    0.0909      1.07
    0.1008      1.15
    0.1107      1.22
    0.1206      1.29
    0.1304      1.36
    0.1403      1.43
    0.1502      1.50
    0.1601      1.57
    0.1700      1.63
    0.1799      1.70
    0.1897      1.77
    0.1996      1.83
    0.2095      1.90
    0.2194      1.96
    0.2293      2.02
    0.2391      2.09
    0.2490      2.15
    0.2589      2.21
    0.2688      2.28
    0.2787      2.34
    0.2885      2.40
    0.2984      2.46
    0.3083      2.53
    0.3182      2.59
    0.3281      2.65
    0.3380      2.71
    0.3478      2.77
    0.3577      2.84
    0.3676      2.90
    0.3775      2.96
    0.3874      3.02
    0.3972      3.08
    0.4071      3.15
    0.4170      3.21
    0.4269      3.27
    0.4368      3.34
    0.4466      3.40
    0.4565      3.46
    0.4664      3.53
    0.4763      3.59
    0.4862      3.65
    0.4961      3.72
    0.5059      3.78
    0.5158      3.85
    0.5257      3.92
    0.5356      3.98
    0.5455      4.05
    0.5553      4.12
    0.5652      4.19
    0.5751      4.26
    0.5850      4.33
    0.5949      4.40
    0.6047      4.47
    0.6146      4.54
    0.6245      4.62
    0.6344      4.69
    0.6443      4.77
    0.6542      4.85
    0.6640      4.92
    0.6739      5.01
    0.6838      5.09
    0.6937      5.17
    0.7036      5.26
    0.7134      5.35
    0.7233      5.44
    0.7332      5.53
    0.7431      5.63
    0.7530      5.73
    0.7628      5.83
    0.7727      5.94
    0.7826      6.05
    0.7925      6.17
    0.8024      6.29
    0.8123      6.42
    0.8221      6.56
    0.8320      6.70
    0.8419      6.86
    0.8518      7.03
    0.8617      7.21
    0.8715      7.41
    0.8814      7.63
    0.8913      7.89
    0.9012      8.18
    0.9111      8.52
    0.9209      8.95
    0.9308      9.50
    0.9407     10.28
    0.9506     11.59
    0.9605     13.37
    0.9704     14.83
    0.9802     16.43
    0.9901     18.33
    1.0000     19.84
