#      CDF      prot
#             (days)
    0.0173      0.82
    0.0272      0.92
    0.0372      1.01
    0.0471      1.09
    0.0570      1.18
    0.0669      1.26
    0.0769      1.34
    0.0868      1.42
    0.0967      1.50
    0.1066      1.58
    0.1166      1.66
    0.1265      1.73
    0.1364      1.80
    0.1463      1.88
    0.1563      1.95
    0.1662      2.02
    0.1761      2.09
    0.1860      2.16
    0.1960      2.23
    0.2059      2.30
    0.2158      2.36
    0.2258      2.43
    0.2357      2.50
    0.2456      2.57
    0.2555      2.63
    0.2655      2.70
    0.2754      2.77
    0.2853      2.83
    0.2952      2.90
    0.3052      2.96
    0.3151      3.03
    0.3250      3.10
    0.3349      3.16
    0.3449      3.23
    0.3548      3.30
    0.3647      3.36
    0.3746      3.43
    0.3846      3.50
    0.3945      3.57
    0.4044      3.64
    0.4144      3.71
    0.4243      3.78
    0.4342      3.85
    0.4441      3.92
    0.4541      3.99
    0.4640      4.06
    0.4739      4.13
    0.4838      4.21
    0.4938      4.28
    0.5037      4.36
    0.5136      4.43
    0.5235      4.51
    0.5335      4.59
    0.5434      4.67
    0.5533      4.76
    0.5632      4.84
    0.5732      4.93
    0.5831      5.02
    0.5930      5.11
    0.6030      5.20
    0.6129      5.29
    0.6228      5.39
    0.6327      5.49
    0.6427      5.60
    0.6526      5.71
    0.6625      5.82
    0.6724      5.94
    0.6824      6.06
    0.6923      6.19
    0.7022      6.32
    0.7121      6.46
    0.7221      6.61
    0.7320      6.76
    0.7419      6.93
    0.7518      7.11
    0.7618      7.30
    0.7717      7.51
    0.7816      7.73
    0.7915      7.97
    0.8015      8.23
    0.8114      8.51
    0.8213      8.81
    0.8313      9.15
    0.8412      9.51
    0.8511      9.91
    0.8610     10.34
    0.8710     10.80
    0.8809     11.30
    0.8908     11.82
    0.9007     12.35
    0.9107     12.87
    0.9206     13.38
    0.9305     13.86
    0.9404     14.34
    0.9504     14.81
    0.9603     15.28
    0.9702     15.78
    0.9801     16.30
    0.9901     16.89
    1.0000     17.61
