#      CDF      prot
#             (days)
    0.0033      0.37
    0.0134      1.63
    0.0234      2.78
    0.0335      3.87
    0.0436      4.91
    0.0536      5.89
    0.0637      6.79
    0.0738      7.61
    0.0838      8.35
    0.0939      9.02
    0.1040      9.64
    0.1140     10.21
    0.1241     10.75
    0.1342     11.25
    0.1442     11.73
    0.1543     12.19
    0.1644     12.63
    0.1745     13.06
    0.1845     13.48
    0.1946     13.88
    0.2047     14.28
    0.2147     14.68
    0.2248     15.06
    0.2349     15.45
    0.2449     15.82
    0.2550     16.20
    0.2651     16.56
    0.2751     16.93
    0.2852     17.29
    0.2953     17.65
    0.3053     18.00
    0.3154     18.35
    0.3255     18.69
    0.3355     19.03
    0.3456     19.37
    0.3557     19.70
    0.3657     20.03
    0.3758     20.35
    0.3859     20.67
    0.3959     20.99
    0.4060     21.30
    0.4161     21.61
    0.4261     21.91
    0.4362     22.22
    0.4463     22.51
    0.4563     22.81
    0.4664     23.10
    0.4765     23.39
    0.4865     23.68
    0.4966     23.97
    0.5067     24.26
    0.5168     24.54
    0.5268     24.82
    0.5369     25.11
    0.5470     25.39
    0.5570     25.67
    0.5671     25.95
    0.5772     26.24
    0.5872     26.52
    0.5973     26.80
    0.6074     27.09
    0.6174     27.37
    0.6275     27.66
    0.6376     27.95
    0.6476     28.24
    0.6577     28.53
    0.6678     28.82
    0.6778     29.11
    0.6879     29.41
    0.6980     29.71
    0.7080     30.00
    0.7181     30.31
    0.7282     30.61
    0.7382     30.92
    0.7483     31.23
    0.7584     31.54
    0.7684     31.86
    0.7785     32.18
    0.7886     32.51
    0.7986     32.84
    0.8087     33.18
    0.8188     33.52
    0.8288     33.88
    0.8389     34.24
    0.8490     34.61
    0.8591     34.99
    0.8691     35.39
    0.8792     35.80
    0.8893     36.23
    0.8993     36.69
    0.9094     37.16
    0.9195     37.67
    0.9295     38.21
    0.9396     38.80
    0.9497     39.45
    0.9597     40.19
    0.9698     41.04
    0.9799     42.09
    0.9899     43.51
    1.0000     46.06
