#      CDF      prot
#             (days)
    0.0036      0.61
    0.0136      1.19
    0.0237      1.67
    0.0338      2.10
    0.0438      2.49
    0.0539      2.84
    0.0640      3.18
    0.0740      3.50
    0.0841      3.81
    0.0942      4.11
    0.1042      4.40
    0.1143      4.69
    0.1244      4.97
    0.1344      5.25
    0.1445      5.53
    0.1546      5.80
    0.1646      6.07
    0.1747      6.34
    0.1847      6.61
    0.1948      6.87
    0.2049      7.13
    0.2149      7.39
    0.2250      7.64
    0.2351      7.89
    0.2451      8.14
    0.2552      8.38
    0.2653      8.61
    0.2753      8.85
    0.2854      9.08
    0.2955      9.30
    0.3055      9.52
    0.3156      9.73
    0.3257      9.94
    0.3357     10.15
    0.3458     10.35
    0.3558     10.54
    0.3659     10.74
    0.3760     10.92
    0.3860     11.11
    0.3961     11.29
    0.4062     11.46
    0.4162     11.63
    0.4263     11.80
    0.4364     11.97
    0.4464     12.13
    0.4565     12.29
    0.4666     12.44
    0.4766     12.60
    0.4867     12.75
    0.4968     12.90
    0.5068     13.05
    0.5169     13.19
    0.5270     13.34
    0.5370     13.48
    0.5471     13.63
    0.5571     13.77
    0.5672     13.91
    0.5773     14.05
    0.5873     14.19
    0.5974     14.33
    0.6075     14.47
    0.6175     14.61
    0.6276     14.75
    0.6377     14.89
    0.6477     15.04
    0.6578     15.18
    0.6679     15.33
    0.6779     15.47
    0.6880     15.62
    0.6981     15.77
    0.7081     15.93
    0.7182     16.08
    0.7282     16.24
    0.7383     16.41
    0.7484     16.57
    0.7584     16.74
    0.7685     16.92
    0.7786     17.10
    0.7886     17.29
    0.7987     17.48
    0.8088     17.68
    0.8188     17.89
    0.8289     18.10
    0.8390     18.33
    0.8490     18.56
    0.8591     18.81
    0.8692     19.06
    0.8792     19.34
    0.8893     19.62
    0.8994     19.92
    0.9094     20.24
    0.9195     20.58
    0.9295     20.94
    0.9396     21.32
    0.9497     21.73
    0.9597     22.18
    0.9698     22.67
    0.9799     23.23
    0.9899     23.88
    1.0000     24.69
