#      CDF      prot
#             (days)
    0.0013      0.21
    0.0114      3.71
    0.0214      6.05
    0.0315      7.36
    0.0416      8.27
    0.0517      8.98
    0.0618      9.58
    0.0719     10.12
    0.0820     10.61
    0.0921     11.06
    0.1021     11.49
    0.1122     11.91
    0.1223     12.31
    0.1324     12.70
    0.1425     13.09
    0.1526     13.47
    0.1627     13.86
    0.1728     14.24
    0.1829     14.62
    0.1929     15.00
    0.2030     15.38
    0.2131     15.77
    0.2232     16.15
    0.2333     16.54
    0.2434     16.92
    0.2535     17.30
    0.2636     17.67
    0.2736     18.04
    0.2837     18.41
    0.2938     18.76
    0.3039     19.12
    0.3140     19.46
    0.3241     19.80
    0.3342     20.14
    0.3443     20.47
    0.3544     20.79
    0.3644     21.11
    0.3745     21.42
    0.3846     21.73
    0.3947     22.04
    0.4048     22.34
    0.4149     22.64
    0.4250     22.94
    0.4351     23.24
    0.4451     23.53
    0.4552     23.83
    0.4653     24.12
    0.4754     24.42
    0.4855     24.71
    0.4956     25.01
    0.5057     25.30
    0.5158     25.60
    0.5259     25.90
    0.5359     26.20
    0.5460     26.51
    0.5561     26.82
    0.5662     27.13
    0.5763     27.44
    0.5864     27.76
    0.5965     28.08
    0.6066     28.40
    0.6166     28.73
    0.6267     29.07
    0.6368     29.40
    0.6469     29.74
    0.6570     30.09
    0.6671     30.44
    0.6772     30.79
    0.6873     31.15
    0.6974     31.51
    0.7074     31.87
    0.7175     32.24
    0.7276     32.61
    0.7377     32.98
    0.7478     33.35
    0.7579     33.73
    0.7680     34.11
    0.7781     34.49
    0.7881     34.87
    0.7982     35.26
    0.8083     35.64
    0.8184     36.03
    0.8285     36.42
    0.8386     36.82
    0.8487     37.22
    0.8588     37.63
    0.8689     38.04
    0.8789     38.46
    0.8890     38.89
    0.8991     39.34
    0.9092     39.80
    0.9193     40.29
    0.9294     40.81
    0.9395     41.36
    0.9496     41.98
    0.9596     42.67
    0.9697     43.48
    0.9798     44.49
    0.9899     45.94
    1.0000     48.99
