#      CDF      prot
#             (days)
    0.0042      9.34
    0.0143     10.02
    0.0243     10.64
    0.0344     11.21
    0.0444     11.74
    0.0545     12.25
    0.0645     12.74
    0.0746     13.21
    0.0847     13.66
    0.0947     14.11
    0.1048     14.54
    0.1148     14.96
    0.1249     15.37
    0.1350     15.77
    0.1450     16.16
    0.1551     16.54
    0.1651     16.92
    0.1752     17.28
    0.1852     17.64
    0.1953     17.99
    0.2054     18.34
    0.2154     18.67
    0.2255     19.00
    0.2355     19.33
    0.2456     19.64
    0.2557     19.95
    0.2657     20.25
    0.2758     20.55
    0.2858     20.84
    0.2959     21.13
    0.3060     21.41
    0.3160     21.68
    0.3261     21.94
    0.3361     22.21
    0.3462     22.46
    0.3562     22.71
    0.3663     22.96
    0.3764     23.20
    0.3864     23.44
    0.3965     23.67
    0.4065     23.90
    0.4166     24.12
    0.4267     24.34
    0.4367     24.56
    0.4468     24.78
    0.4568     24.99
    0.4669     25.20
    0.4770     25.40
    0.4870     25.61
    0.4971     25.81
    0.5071     26.01
    0.5172     26.21
    0.5272     26.41
    0.5373     26.61
    0.5474     26.81
    0.5574     27.00
    0.5675     27.20
    0.5775     27.39
    0.5876     27.59
    0.5977     27.78
    0.6077     27.97
    0.6178     28.17
    0.6278     28.36
    0.6379     28.56
    0.6479     28.75
    0.6580     28.95
    0.6681     29.14
    0.6781     29.34
    0.6882     29.54
    0.6982     29.74
    0.7083     29.94
    0.7184     30.14
    0.7284     30.35
    0.7385     30.56
    0.7485     30.77
    0.7586     30.98
    0.7687     31.19
    0.7787     31.41
    0.7888     31.63
    0.7988     31.86
    0.8089     32.09
    0.8189     32.32
    0.8290     32.56
    0.8391     32.80
    0.8491     33.06
    0.8592     33.32
    0.8692     33.59
    0.8793     33.87
    0.8894     34.16
    0.8994     34.46
    0.9095     34.79
    0.9195     35.13
    0.9296     35.50
    0.9396     35.89
    0.9497     36.33
    0.9598     36.82
    0.9698     37.38
    0.9799     38.05
    0.9899     38.89
    1.0000     40.04
