#      CDF      prot
#             (days)
    0.0059      0.39
    0.0159      1.23
    0.0259      1.91
    0.0360      2.49
    0.0460      3.01
    0.0561      3.48
    0.0661      3.92
    0.0761      4.32
    0.0862      4.71
    0.0962      5.07
    0.1063      5.43
    0.1163      5.76
    0.1264      6.09
    0.1364      6.41
    0.1464      6.72
    0.1565      7.03
    0.1665      7.33
    0.1766      7.63
    0.1866      7.92
    0.1967      8.21
    0.2067      8.50
    0.2167      8.79
    0.2268      9.08
    0.2368      9.36
    0.2469      9.65
    0.2569      9.93
    0.2669     10.22
    0.2770     10.50
    0.2870     10.79
    0.2971     11.07
    0.3071     11.35
    0.3172     11.63
    0.3272     11.91
    0.3372     12.19
    0.3473     12.46
    0.3573     12.74
    0.3674     13.01
    0.3774     13.27
    0.3874     13.54
    0.3975     13.79
    0.4075     14.05
    0.4176     14.30
    0.4276     14.55
    0.4377     14.80
    0.4477     15.04
    0.4577     15.28
    0.4678     15.51
    0.4778     15.75
    0.4879     15.98
    0.4979     16.21
    0.5079     16.43
    0.5180     16.66
    0.5280     16.88
    0.5381     17.10
    0.5481     17.33
    0.5582     17.55
    0.5682     17.77
    0.5782     17.99
    0.5883     18.21
    0.5983     18.43
    0.6084     18.65
    0.6184     18.87
    0.6285     19.10
    0.6385     19.32
    0.6485     19.55
    0.6586     19.78
    0.6686     20.01
    0.6787     20.24
    0.6887     20.48
    0.6987     20.71
    0.7088     20.95
    0.7188     21.20
    0.7289     21.44
    0.7389     21.70
    0.7490     21.95
    0.7590     22.21
    0.7690     22.48
    0.7791     22.75
    0.7891     23.02
    0.7992     23.31
    0.8092     23.60
    0.8192     23.90
    0.8293     24.20
    0.8393     24.52
    0.8494     24.85
    0.8594     25.19
    0.8695     25.55
    0.8795     25.93
    0.8895     26.32
    0.8996     26.74
    0.9096     27.20
    0.9197     27.69
    0.9297     28.23
    0.9397     28.85
    0.9498     29.57
    0.9598     30.45
    0.9699     31.66
    0.9799     33.70
    0.9900     41.74
    1.0000     61.45
