#      CDF      prot
#             (days)
    0.0019      0.29
    0.0120      1.67
    0.0221      2.77
    0.0322      3.70
    0.0422      4.48
    0.0523      5.17
    0.0624      5.77
    0.0725      6.32
    0.0826      6.83
    0.0926      7.30
    0.1027      7.74
    0.1128      8.15
    0.1229      8.55
    0.1330      8.93
    0.1431      9.29
    0.1531      9.64
    0.1632      9.97
    0.1733     10.30
    0.1834     10.62
    0.1935     10.92
    0.2035     11.22
    0.2136     11.52
    0.2237     11.80
    0.2338     12.09
    0.2439     12.37
    0.2540     12.64
    0.2640     12.91
    0.2741     13.18
    0.2842     13.44
    0.2943     13.70
    0.3044     13.96
    0.3144     14.22
    0.3245     14.47
    0.3346     14.72
    0.3447     14.97
    0.3548     15.22
    0.3649     15.46
    0.3749     15.70
    0.3850     15.94
    0.3951     16.18
    0.4052     16.41
    0.4153     16.64
    0.4253     16.87
    0.4354     17.09
    0.4455     17.31
    0.4556     17.53
    0.4657     17.74
    0.4757     17.95
    0.4858     18.16
    0.4959     18.37
    0.5060     18.57
    0.5161     18.77
    0.5262     18.97
    0.5362     19.17
    0.5463     19.36
    0.5564     19.56
    0.5665     19.75
    0.5766     19.94
    0.5866     20.13
    0.5967     20.32
    0.6068     20.51
    0.6169     20.70
    0.6270     20.89
    0.6371     21.08
    0.6471     21.27
    0.6572     21.46
    0.6673     21.65
    0.6774     21.84
    0.6875     22.04
    0.6975     22.23
    0.7076     22.43
    0.7177     22.63
    0.7278     22.83
    0.7379     23.03
    0.7480     23.23
    0.7580     23.44
    0.7681     23.65
    0.7782     23.86
    0.7883     24.08
    0.7984     24.30
    0.8084     24.52
    0.8185     24.75
    0.8286     24.98
    0.8387     25.22
    0.8488     25.46
    0.8589     25.71
    0.8689     25.96
    0.8790     26.22
    0.8891     26.49
    0.8992     26.76
    0.9093     27.05
    0.9193     27.34
    0.9294     27.64
    0.9395     27.96
    0.9496     28.30
    0.9597     28.65
    0.9698     29.03
    0.9798     29.43
    0.9899     29.88
    1.0000     30.37
