#      CDF      prot
#             (days)
    0.0017      0.50
    0.0118      2.68
    0.0218      4.29
    0.0319      5.55
    0.0420      6.58
    0.0521      7.46
    0.0622      8.23
    0.0723      8.93
    0.0823      9.57
    0.0924     10.17
    0.1025     10.73
    0.1126     11.26
    0.1227     11.77
    0.1328     12.25
    0.1429     12.71
    0.1529     13.16
    0.1630     13.59
    0.1731     14.00
    0.1832     14.40
    0.1933     14.79
    0.2034     15.17
    0.2134     15.54
    0.2235     15.89
    0.2336     16.24
    0.2437     16.58
    0.2538     16.91
    0.2639     17.24
    0.2739     17.56
    0.2840     17.87
    0.2941     18.18
    0.3042     18.48
    0.3143     18.78
    0.3244     19.07
    0.3345     19.36
    0.3445     19.65
    0.3546     19.93
    0.3647     20.21
    0.3748     20.49
    0.3849     20.77
    0.3950     21.04
    0.4050     21.31
    0.4151     21.59
    0.4252     21.86
    0.4353     22.13
    0.4454     22.40
    0.4555     22.67
    0.4655     22.94
    0.4756     23.22
    0.4857     23.49
    0.4958     23.77
    0.5059     24.04
    0.5160     24.32
    0.5260     24.60
    0.5361     24.88
    0.5462     25.16
    0.5563     25.45
    0.5664     25.74
    0.5765     26.03
    0.5866     26.32
    0.5966     26.62
    0.6067     26.92
    0.6168     27.22
    0.6269     27.53
    0.6370     27.83
    0.6471     28.14
    0.6571     28.46
    0.6672     28.77
    0.6773     29.09
    0.6874     29.41
    0.6975     29.74
    0.7076     30.06
    0.7176     30.39
    0.7277     30.73
    0.7378     31.06
    0.7479     31.41
    0.7580     31.75
    0.7681     32.10
    0.7782     32.46
    0.7882     32.82
    0.7983     33.19
    0.8084     33.57
    0.8185     33.95
    0.8286     34.34
    0.8387     34.74
    0.8487     35.16
    0.8588     35.58
    0.8689     36.01
    0.8790     36.46
    0.8891     36.93
    0.8992     37.41
    0.9092     37.91
    0.9193     38.44
    0.9294     38.99
    0.9395     39.57
    0.9496     40.19
    0.9597     40.86
    0.9697     41.59
    0.9798     42.41
    0.9899     43.38
    1.0000     44.60
