#      CDF      prot
#             (days)
    0.0096      0.21
    0.0196      0.74
    0.0296      1.20
    0.0396      1.60
    0.0496      1.96
    0.0596      2.30
    0.0696      2.61
    0.0796      2.91
    0.0896      3.19
    0.0996      3.45
    0.1097      3.71
    0.1197      3.95
    0.1297      4.19
    0.1397      4.42
    0.1497      4.65
    0.1597      4.87
    0.1697      5.09
    0.1797      5.30
    0.1897      5.51
    0.1997      5.72
    0.2097      5.93
    0.2197      6.13
    0.2297      6.33
    0.2397      6.53
    0.2497      6.73
    0.2597      6.92
    0.2697      7.12
    0.2797      7.31
    0.2897      7.50
    0.2997      7.70
    0.3097      7.89
    0.3197      8.08
    0.3297      8.27
    0.3397      8.46
    0.3497      8.65
    0.3597      8.84
    0.3698      9.03
    0.3798      9.22
    0.3898      9.41
    0.3998      9.60
    0.4098      9.79
    0.4198      9.98
    0.4298     10.16
    0.4398     10.35
    0.4498     10.54
    0.4598     10.73
    0.4698     10.91
    0.4798     11.10
    0.4898     11.29
    0.4998     11.48
    0.5098     11.66
    0.5198     11.85
    0.5298     12.04
    0.5398     12.22
    0.5498     12.41
    0.5598     12.60
    0.5698     12.78
    0.5798     12.97
    0.5898     13.16
    0.5998     13.35
    0.6098     13.54
    0.6199     13.73
    0.6299     13.92
    0.6399     14.11
    0.6499     14.30
    0.6599     14.50
    0.6699     14.69
    0.6799     14.89
    0.6899     15.09
    0.6999     15.29
    0.7099     15.49
    0.7199     15.70
    0.7299     15.91
    0.7399     16.13
    0.7499     16.35
    0.7599     16.57
    0.7699     16.80
    0.7799     17.03
    0.7899     17.27
    0.7999     17.52
    0.8099     17.77
    0.8199     18.04
    0.8299     18.32
    0.8399     18.60
    0.8499     18.91
    0.8599     19.23
    0.8699     19.57
    0.8800     19.93
    0.8900     20.32
    0.9000     20.75
    0.9100     21.23
    0.9200     21.78
    0.9300     22.41
    0.9400     23.18
    0.9500     24.19
    0.9600     25.66
    0.9700     28.58
    0.9800     36.31
    0.9900     41.65
    1.0000     62.60
