#      CDF      prot
#             (days)
    0.0165      0.26
    0.0264      0.37
    0.0363      0.49
    0.0463      0.60
    0.0562      0.71
    0.0661      0.81
    0.0761      0.92
    0.0860      1.02
    0.0959      1.12
    0.1059      1.22
    0.1158      1.31
    0.1258      1.41
    0.1357      1.50
    0.1456      1.59
    0.1556      1.68
    0.1655      1.77
    0.1754      1.86
    0.1854      1.95
    0.1953      2.03
    0.2052      2.12
    0.2152      2.21
    0.2251      2.29
    0.2350      2.37
    0.2450      2.46
    0.2549      2.54
    0.2648      2.62
    0.2748      2.70
    0.2847      2.79
    0.2946      2.87
    0.3046      2.95
    0.3145      3.03
    0.3244      3.11
    0.3344      3.19
    0.3443      3.27
    0.3542      3.36
    0.3642      3.44
    0.3741      3.52
    0.3841      3.60
    0.3940      3.68
    0.4039      3.76
    0.4139      3.85
    0.4238      3.93
    0.4337      4.01
    0.4437      4.09
    0.4536      4.18
    0.4635      4.26
    0.4735      4.35
    0.4834      4.44
    0.4933      4.52
    0.5033      4.61
    0.5132      4.70
    0.5231      4.79
    0.5331      4.88
    0.5430      4.97
    0.5529      5.06
    0.5629      5.16
    0.5728      5.26
    0.5827      5.35
    0.5927      5.45
    0.6026      5.56
    0.6125      5.66
    0.6225      5.77
    0.6324      5.87
    0.6424      5.99
    0.6523      6.10
    0.6622      6.22
    0.6722      6.34
    0.6821      6.46
    0.6920      6.59
    0.7020      6.73
    0.7119      6.87
    0.7218      7.01
    0.7318      7.17
    0.7417      7.33
    0.7516      7.50
    0.7616      7.68
    0.7715      7.87
    0.7814      8.07
    0.7914      8.30
    0.8013      8.54
    0.8112      8.80
    0.8212      9.10
    0.8311      9.42
    0.8410      9.79
    0.8510     10.21
    0.8609     10.67
    0.8708     11.19
    0.8808     11.75
    0.8907     12.33
    0.9007     12.93
    0.9106     13.55
    0.9205     14.17
    0.9305     14.82
    0.9404     15.50
    0.9503     16.21
    0.9603     16.99
    0.9702     17.81
    0.9801     18.68
    0.9901     19.59
    1.0000     20.55
