#      CDF      prot
#             (days)
    0.0076      0.24
    0.0176      0.88
    0.0276      1.44
    0.0376      1.94
    0.0477      2.40
    0.0577      2.82
    0.0677      3.22
    0.0777      3.60
    0.0878      3.96
    0.0978      4.31
    0.1078      4.65
    0.1178      4.98
    0.1279      5.30
    0.1379      5.61
    0.1479      5.93
    0.1579      6.23
    0.1680      6.54
    0.1780      6.84
    0.1880      7.14
    0.1980      7.44
    0.2080      7.74
    0.2181      8.04
    0.2281      8.34
    0.2381      8.64
    0.2481      8.94
    0.2582      9.25
    0.2682      9.55
    0.2782      9.85
    0.2882     10.15
    0.2983     10.45
    0.3083     10.74
    0.3183     11.04
    0.3283     11.33
    0.3384     11.62
    0.3484     11.91
    0.3584     12.20
    0.3684     12.48
    0.3785     12.76
    0.3885     13.03
    0.3985     13.31
    0.4085     13.58
    0.4186     13.84
    0.4286     14.11
    0.4386     14.37
    0.4486     14.63
    0.4587     14.89
    0.4687     15.14
    0.4787     15.40
    0.4887     15.65
    0.4988     15.90
    0.5088     16.15
    0.5188     16.40
    0.5288     16.65
    0.5389     16.90
    0.5489     17.15
    0.5589     17.40
    0.5689     17.65
    0.5790     17.90
    0.5890     18.15
    0.5990     18.40
    0.6090     18.65
    0.6191     18.90
    0.6291     19.16
    0.6391     19.41
    0.6491     19.67
    0.6592     19.92
    0.6692     20.18
    0.6792     20.44
    0.6892     20.70
    0.6993     20.96
    0.7093     21.23
    0.7193     21.49
    0.7293     21.76
    0.7394     22.03
    0.7494     22.31
    0.7594     22.58
    0.7694     22.86
    0.7795     23.15
    0.7895     23.44
    0.7995     23.73
    0.8095     24.03
    0.8196     24.34
    0.8296     24.65
    0.8396     24.97
    0.8496     25.31
    0.8597     25.65
    0.8697     26.01
    0.8797     26.39
    0.8897     26.79
    0.8998     27.23
    0.9098     27.70
    0.9198     28.22
    0.9298     28.81
    0.9399     29.52
    0.9499     30.44
    0.9599     31.80
    0.9699     34.87
    0.9800     40.75
    0.9900     46.74
    1.0000     56.51
