#      CDF      prot
#             (days)
    0.0030      1.22
    0.0131      1.88
    0.0232      2.45
    0.0332      2.96
    0.0433      3.42
    0.0534      3.84
    0.0635      4.23
    0.0735      4.59
    0.0836      4.94
    0.0937      5.26
    0.1037      5.56
    0.1138      5.85
    0.1239      6.13
    0.1339      6.40
    0.1440      6.66
    0.1541      6.91
    0.1642      7.16
    0.1742      7.39
    0.1843      7.62
    0.1944      7.85
    0.2044      8.07
    0.2145      8.28
    0.2246      8.49
    0.2347      8.70
    0.2447      8.90
    0.2548      9.10
    0.2649      9.29
    0.2749      9.49
    0.2850      9.68
    0.2951      9.86
    0.3051     10.05
    0.3152     10.23
    0.3253     10.41
    0.3354     10.59
    0.3454     10.76
    0.3555     10.93
    0.3656     11.11
    0.3756     11.28
    0.3857     11.44
    0.3958     11.61
    0.4058     11.78
    0.4159     11.94
    0.4260     12.10
    0.4361     12.27
    0.4461     12.43
    0.4562     12.59
    0.4663     12.74
    0.4763     12.90
    0.4864     13.06
    0.4965     13.21
    0.5066     13.37
    0.5166     13.52
    0.5267     13.68
    0.5368     13.83
    0.5468     13.98
    0.5569     14.13
    0.5670     14.28
    0.5770     14.44
    0.5871     14.59
    0.5972     14.74
    0.6073     14.89
    0.6173     15.04
    0.6274     15.19
    0.6375     15.34
    0.6475     15.50
    0.6576     15.65
    0.6677     15.80
    0.6777     15.96
    0.6878     16.11
    0.6979     16.27
    0.7080     16.42
    0.7180     16.58
    0.7281     16.74
    0.7382     16.91
    0.7482     17.07
    0.7583     17.23
    0.7684     17.40
    0.7785     17.57
    0.7885     17.75
    0.7986     17.92
    0.8087     18.11
    0.8187     18.29
    0.8288     18.48
    0.8389     18.67
    0.8489     18.87
    0.8590     19.08
    0.8691     19.29
    0.8792     19.51
    0.8892     19.73
    0.8993     19.97
    0.9094     20.22
    0.9194     20.48
    0.9295     20.75
    0.9396     21.04
    0.9496     21.34
    0.9597     21.67
    0.9698     22.02
    0.9799     22.40
    0.9899     22.83
    1.0000     23.30
