#      CDF      prot
#             (days)
    0.0089      0.21
    0.0189      0.48
    0.0289      0.72
    0.0389      0.94
    0.0490      1.14
    0.0590      1.33
    0.0690      1.52
    0.0790      1.69
    0.0890      1.85
    0.0990      2.01
    0.1090      2.17
    0.1190      2.31
    0.1290      2.46
    0.1391      2.60
    0.1491      2.74
    0.1591      2.87
    0.1691      3.00
    0.1791      3.13
    0.1891      3.26
    0.1991      3.39
    0.2091      3.51
    0.2191      3.64
    0.2292      3.76
    0.2392      3.88
    0.2492      4.00
    0.2592      4.11
    0.2692      4.23
    0.2792      4.35
    0.2892      4.46
    0.2992      4.58
    0.3092      4.69
    0.3193      4.81
    0.3293      4.92
    0.3393      5.03
    0.3493      5.15
    0.3593      5.26
    0.3693      5.37
    0.3793      5.48
    0.3893      5.60
    0.3993      5.71
    0.4094      5.82
    0.4194      5.94
    0.4294      6.05
    0.4394      6.17
    0.4494      6.28
    0.4594      6.40
    0.4694      6.51
    0.4794      6.63
    0.4894      6.75
    0.4995      6.86
    0.5095      6.98
    0.5195      7.10
    0.5295      7.22
    0.5395      7.35
    0.5495      7.47
    0.5595      7.60
    0.5695      7.72
    0.5795      7.85
    0.5895      7.98
    0.5996      8.12
    0.6096      8.25
    0.6196      8.39
    0.6296      8.53
    0.6396      8.67
    0.6496      8.81
    0.6596      8.96
    0.6696      9.12
    0.6796      9.27
    0.6897      9.43
    0.6997      9.59
    0.7097      9.76
    0.7197      9.94
    0.7297     10.12
    0.7397     10.31
    0.7497     10.50
    0.7597     10.70
    0.7697     10.91
    0.7798     11.13
    0.7898     11.36
    0.7998     11.61
    0.8098     11.86
    0.8198     12.13
    0.8298     12.41
    0.8398     12.71
    0.8498     13.03
    0.8598     13.37
    0.8699     13.73
    0.8799     14.12
    0.8899     14.56
    0.8999     15.04
    0.9099     15.59
    0.9199     16.23
    0.9299     16.99
    0.9399     17.83
    0.9499     18.71
    0.9600     19.62
    0.9700     20.61
    0.9800     21.85
    0.9900     23.61
    1.0000     26.85
